时间,次数,架号,检测值
2022-11-02 13:05:15.439145,88,3,1260185
2022-11-02 13:05:15.534099,89,3,1264683
2022-11-02 13:05:15.621055,90,3,1268812
2022-11-02 13:05:15.717008,91,3,1273300
2022-11-02 13:05:15.828953,92,3,1277794
2022-11-02 13:05:15.910914,93,3,1282302
2022-11-02 13:05:15.926906,49,4,1283053
2022-11-02 13:05:15.998870,94,3,1286421
2022-11-02 13:05:16.093823,95,3,1290920
2022-11-02 13:05:16.102819,50,4,1291303
2022-11-02 13:05:16.188776,119,1,1295036
2022-11-02 13:05:16.191775,96,3,1295419
2022-11-02 13:05:16.272735,51,4,1299161
2022-11-02 13:05:16.286729,97,3,1299904
2022-11-02 13:05:16.374685,98,3,1304037
2022-11-02 13:05:16.478634,99,3,1308538
2022-11-02 13:05:16.569591,100,3,1313035
2022-11-02 13:05:16.572589,50,5,1313037
2022-11-02 13:05:16.623563,52,4,1315661
2022-11-02 13:05:16.632558,2,8,12616.0751953125
2022-11-02 13:05:16.664542,101,3,1317152
2022-11-02 13:05:16.743504,152,2,1321276
2022-11-02 13:05:16.750500,102,3,1321650
2022-11-02 13:05:16.800475,53,4,1323896
2022-11-02 13:05:16.808472,3,8,12821.9501953125
2022-11-02 13:05:16.847452,103,3,1326136
2022-11-02 13:05:16.946406,104,3,1330645
2022-11-02 13:05:16.971393,54,4,1331770
2022-11-02 13:05:16.996381,4,8,12821.7001953125
2022-11-02 13:05:17.041357,105,3,1335139
2022-11-02 13:05:17.128315,106,3,1339268
2022-11-02 13:05:17.143307,55,4,1340018
2022-11-02 13:05:17.154302,5,8,12816.9365234375
2022-11-02 13:05:17.224267,107,3,1343760
2022-11-02 13:05:17.240259,56,4,1344513
2022-11-02 13:05:17.321221,108,3,1348250
2022-11-02 13:05:17.340212,57,4,1349001
2022-11-02 13:05:17.427170,109,3,1352753
2022-11-02 13:05:17.429169,58,4,1353130
2022-11-02 13:05:17.436164,6,8,12774.349609375
2022-11-02 13:05:17.512126,110,3,1356880
2022-11-02 13:05:17.529118,59,4,1357629
2022-11-02 13:05:17.531117,7,8,12788.2373046875
2022-11-02 13:05:17.603081,111,3,1361374
2022-11-02 13:05:17.620073,60,4,1362131
2022-11-02 13:05:17.628069,8,8,12802.3623046875
2022-11-02 13:05:17.709030,112,3,1365870
2022-11-02 13:05:17.711030,61,4,1366251
2022-11-02 13:05:17.723022,9,8,12806.974609375
2022-11-02 13:05:17.785991,113,3,1369995
2022-11-02 13:05:17.808981,62,4,1370743
2022-11-02 13:05:17.818977,10,8,12811.5615234375
2022-11-02 13:05:17.880945,114,3,1374483
2022-11-02 13:05:17.890940,51,5,1374858
2022-11-02 13:05:17.908931,63,4,1375229
2022-11-02 13:05:17.908931,11,8,12769.3623046875
2022-11-02 13:05:17.979897,115,3,1378986
2022-11-02 13:05:17.995890,64,4,1379736
2022-11-02 13:05:18.003886,12,8,12783.0751953125
2022-11-02 13:05:18.075850,116,3,1383483
2022-11-02 13:05:18.084844,65,4,1383860
2022-11-02 13:05:18.108833,13,8,12782.974609375
2022-11-02 13:05:18.161807,117,3,1387608
2022-11-02 13:05:18.177799,66,4,1388360
2022-11-02 13:05:18.186795,14,8,12792.01171875
2022-11-02 13:05:18.257760,118,3,1392104
2022-11-02 13:05:18.275751,67,4,1392855
2022-11-02 13:05:18.284746,15,8,12792.0869140625
2022-11-02 13:05:18.356712,119,3,1396596
2022-11-02 13:05:18.372705,68,4,1397344
2022-11-02 13:05:18.381701,16,8,12792.01171875
2022-11-02 13:05:18.460661,120,3,1401093
2022-11-02 13:05:18.540621,121,3,1405217
2022-11-02 13:05:18.622582,120,1,1408959
2022-11-02 13:05:18.636573,122,3,1409717
2022-11-02 13:05:18.747519,123,3,1414213
2022-11-02 13:05:18.820483,124,3,1418337
2022-11-02 13:05:18.917436,125,3,1422821
2022-11-02 13:05:18.955417,69,4,1424698
2022-11-02 13:05:18.972408,17,8,12792.0869140625
2022-11-02 13:05:19.012389,126,3,1427323
2022-11-02 13:05:19.053370,70,4,1429198
2022-11-02 13:05:19.070360,18,8,12810.224609375
2022-11-02 13:05:19.108342,127,3,1431822
2022-11-02 13:05:19.158318,71,4,1433699
2022-11-02 13:05:19.159317,19,8,12823.5751953125
2022-11-02 13:05:19.199299,153,2,1435942
2022-11-02 13:05:19.201298,128,3,1435943
2022-11-02 13:05:19.206295,52,5,1436321
2022-11-02 13:05:19.216290,114,6,9222.0751953125
2022-11-02 13:05:19.248273,72,4,1438193
2022-11-02 13:05:19.253270,20,8,12828.2001953125
2022-11-02 13:05:19.292251,129,3,1440440
2022-11-02 13:05:19.334231,73,4,1442312
2022-11-02 13:05:19.390203,130,3,1444931
2022-11-02 13:05:19.433184,74,4,1446798
2022-11-02 13:05:19.440181,21,8,12884.3115234375
2022-11-02 13:05:19.479161,131,3,1449048
2022-11-02 13:05:19.573113,132,3,1453546
2022-11-02 13:05:19.669066,133,3,1458045
2022-11-02 13:05:19.773015,134,3,1462541
2022-11-02 13:05:19.860972,135,3,1467036
2022-11-02 13:05:19.934936,121,1,1470391
2022-11-02 13:05:19.952927,136,3,1471147
2022-11-02 13:05:20.046881,137,3,1475646
2022-11-02 13:05:20.143833,138,3,1480145
2022-11-02 13:05:20.237787,139,3,1484642
2022-11-02 13:05:20.327743,140,3,1488762
2022-11-02 13:05:20.423695,141,3,1493251
2022-11-02 13:05:20.520648,142,3,1497740
2022-11-02 13:05:20.521648,53,5,1497742
2022-11-02 13:05:20.616601,143,3,1501863
2022-11-02 13:05:20.703558,144,3,1506363
2022-11-02 13:05:20.799511,145,3,1510858
2022-11-02 13:05:20.898464,146,3,1515353
2022-11-02 13:05:20.985420,147,3,1519462
2022-11-02 13:05:21.080373,148,3,1523956
2022-11-02 13:05:21.177325,149,3,1528454
2022-11-02 13:05:21.253289,122,1,1531823
2022-11-02 13:05:21.273278,150,3,1532950
2022-11-02 13:05:21.364235,151,3,1537073
2022-11-02 13:05:21.466184,152,3,1541561
2022-11-02 13:05:21.556139,153,3,1546049
2022-11-02 13:05:21.642097,154,2,1550165
2022-11-02 13:05:21.643096,154,3,1550166
2022-11-02 13:05:21.660088,115,6,9220.025390625
2022-11-02 13:05:21.746047,155,3,1554664
2022-11-02 13:05:21.835002,156,3,1559158
2022-11-02 13:05:21.836002,54,5,1559160
2022-11-02 13:05:21.931956,157,3,1563649
2022-11-02 13:05:22.020911,158,3,1567763
2022-11-02 13:05:22.116864,159,3,1572253
2022-11-02 13:05:22.212817,160,3,1576746
2022-11-02 13:05:22.306770,161,3,1581240
2022-11-02 13:05:22.397727,162,3,1585361
2022-11-02 13:05:22.503675,163,3,1589848
2022-11-02 13:05:22.565644,123,1,1593209
2022-11-02 13:05:22.588634,164,3,1594332
2022-11-02 13:05:22.684585,165,3,1598825
2022-11-02 13:05:22.772542,166,3,1602948
2022-11-02 13:05:22.868494,167,3,1607439
2022-11-02 13:05:22.965449,168,3,1611932
2022-11-02 13:05:23.060400,169,3,1616416
2022-11-02 13:05:23.150356,170,3,1620526
2022-11-02 13:05:23.158352,55,5,1620903
2022-11-02 13:05:23.249310,171,3,1625020
2022-11-02 13:05:23.440215,172,3,1634008
2022-11-02 13:05:23.895991,124,1,1655322
2022-11-02 13:05:23.919978,173,3,1656451
2022-11-02 13:05:24.101888,155,2,1664678
2022-11-02 13:05:24.112883,116,6,9218.24609375
2022-11-02 13:05:24.471707,56,5,1682258
2022-11-02 13:05:24.577655,174,3,1687117
2022-11-02 13:05:24.769560,75,4,1696085
2022-11-02 13:05:24.863514,76,4,1700578
2022-11-02 13:05:24.961467,77,4,1705068
2022-11-02 13:05:25.058420,78,4,1709551
2022-11-02 13:05:25.146375,79,4,1713666
2022-11-02 13:05:25.204347,125,1,1716272
2022-11-02 13:05:25.234332,175,3,1717766
2022-11-02 13:05:25.241329,80,4,1718144
2022-11-02 13:05:25.347277,81,4,1722636
2022-11-02 13:05:25.425239,82,4,1726747
2022-11-02 13:05:25.522191,83,4,1731238
2022-11-02 13:05:25.531187,22,8,12798.8623046875
2022-11-02 13:05:25.622142,84,4,1735722
2022-11-02 13:05:25.629139,23,8,12713.26171875
2022-11-02 13:05:25.717096,85,4,1740203
2022-11-02 13:05:25.726093,24,8,12713.025390625
2022-11-02 13:05:25.787061,57,5,1743564
2022-11-02 13:05:25.803053,86,4,1744312
2022-11-02 13:05:25.827041,25,8,12768.599609375
2022-11-02 13:05:25.892009,176,3,1748425
2022-11-02 13:05:25.899006,87,4,1748802
2022-11-02 13:05:25.995960,88,4,1753290
2022-11-02 13:05:26.006954,26,8,12768.0751953125
2022-11-02 13:05:26.093910,89,4,1757775
2022-11-02 13:05:26.101906,27,8,12767.7001953125
2022-11-02 13:05:26.181866,90,4,1761885
2022-11-02 13:05:26.195860,28,8,12767.5
2022-11-02 13:05:26.275820,91,4,1766358
2022-11-02 13:05:26.374772,92,4,1770849
2022-11-02 13:05:26.381768,29,8,12766.9619140625
2022-11-02 13:05:26.469726,93,4,1774961
2022-11-02 13:05:26.479721,30,8,12766.275390625
2022-11-02 13:05:26.518702,126,1,1777574
2022-11-02 13:05:26.534695,156,2,1778325
2022-11-02 13:05:26.550687,177,3,1779072
2022-11-02 13:05:26.552685,117,6,9215.0458984375
2022-11-02 13:05:26.556683,94,4,1779449
2022-11-02 13:05:26.580671,31,8,12765.88671875
2022-11-02 13:05:26.652635,95,4,1783931
2022-11-02 13:05:26.750587,96,4,1788410
2022-11-02 13:05:26.756584,32,8,12765.75
2022-11-02 13:05:26.836545,97,4,1792515
2022-11-02 13:05:26.853536,33,8,12765.5615234375
2022-11-02 13:05:26.933498,98,4,1797004
2022-11-02 13:05:26.950489,34,8,12765.099609375
2022-11-02 13:05:27.032450,99,4,1801489
2022-11-02 13:05:27.040445,35,8,12764.625
2022-11-02 13:05:27.104413,58,5,1804854
2022-11-02 13:05:27.126403,100,4,1805975
2022-11-02 13:05:27.135399,36,8,12764.1123046875
2022-11-02 13:05:27.206363,178,3,1809709
2022-11-02 13:05:27.224354,101,4,1810457
2022-11-02 13:05:27.232351,37,8,12763.76171875
2022-11-02 13:05:27.312311,102,4,1814558
2022-11-02 13:05:27.320307,38,8,12759.275390625
2022-11-02 13:05:27.502219,103,4,1823528
2022-11-02 13:05:27.527208,39,8,12763.025390625
2022-11-02 13:05:27.592175,104,4,1827642
2022-11-02 13:05:27.606167,40,8,12762.2373046875
2022-11-02 13:05:27.688127,105,4,1832124
2022-11-02 13:05:27.695123,41,8,12761.9365234375
2022-11-02 13:05:27.786081,106,4,1836603
2022-11-02 13:05:27.834056,127,1,1838834
2022-11-02 13:05:27.858044,157,2,1839584
2022-11-02 13:05:27.866040,118,6,9209.3115234375
2022-11-02 13:05:27.874035,107,4,1840704
2022-11-02 13:05:27.889028,42,8,12761.5869140625
2022-11-02 13:05:27.968989,108,4,1845192
2022-11-02 13:05:27.984981,43,8,12761.1865234375
2022-11-02 13:05:28.065942,109,4,1849676
2022-11-02 13:05:28.073938,44,8,12760.7119140625
2022-11-02 13:05:28.160894,110,4,1854160
2022-11-02 13:05:28.169890,45,8,12760.26171875
2022-11-02 13:05:28.249851,111,4,1858269
2022-11-02 13:05:28.265843,46,8,12759.9501953125
2022-11-02 13:05:28.350801,112,4,1862744
2022-11-02 13:05:28.354799,47,8,12755.400390625
2022-11-02 13:05:28.416768,59,5,1866100
2022-11-02 13:05:28.432761,179,3,1866847
2022-11-02 13:05:28.440757,113,4,1867224
2022-11-02 13:05:28.448753,48,8,12754.7373046875
2022-11-02 13:05:28.538709,114,4,1871706
2022-11-02 13:05:28.560698,49,8,12753.8623046875
2022-11-02 13:05:28.624666,115,4,1875814
2022-11-02 13:05:28.641658,50,8,12753.6865234375
2022-11-02 13:05:28.721619,116,4,1880295
2022-11-02 13:05:28.730615,51,8,12753.4619140625
2022-11-02 13:05:28.817572,117,4,1884774
2022-11-02 13:05:28.827568,52,8,12757.5498046875
2022-11-02 13:05:28.913524,118,4,1888875
2022-11-02 13:05:28.921521,53,8,12756.8623046875
2022-11-02 13:05:29.002481,119,4,1893357
2022-11-02 13:05:29.020472,54,8,12756.2373046875
2022-11-02 13:05:29.103433,120,4,1897841
2022-11-02 13:05:29.146410,128,1,1900074
2022-11-02 13:05:29.164401,158,2,1900824
2022-11-02 13:05:29.194387,119,6,9203.7119140625
2022-11-02 13:05:29.204382,121,4,1902320
2022-11-02 13:05:29.205382,55,8,12755.6865234375
2022-11-02 13:05:29.282343,122,4,1906425
2022-11-02 13:05:29.299335,56,8,12755.2119140625
2022-11-02 13:05:29.379296,123,4,1910899
2022-11-02 13:05:29.397287,57,8,12750.7373046875
2022-11-02 13:05:29.474249,124,4,1915374
2022-11-02 13:05:29.482246,58,8,12754.4619140625
2022-11-02 13:05:29.571201,125,4,1919857
2022-11-02 13:05:29.580197,59,8,12753.6123046875
2022-11-02 13:05:29.659159,126,4,1923968
2022-11-02 13:05:29.675150,60,8,12753.25
2022-11-02 13:05:29.732123,60,5,1927328
2022-11-02 13:05:29.757110,127,4,1928448
2022-11-02 13:05:29.852064,128,4,1932925
2022-11-02 13:05:29.861060,61,8,12748.2373046875
2022-11-02 13:05:29.948016,180,3,1937392
2022-11-02 13:05:29.948016,129,4,1937393
2022-11-02 13:05:29.956012,62,8,12747.5751953125
2022-11-02 13:05:30.034974,130,4,1941498
2022-11-02 13:05:30.051965,63,8,12747.2998046875
2022-11-02 13:05:30.136926,131,4,1945979
2022-11-02 13:05:30.150917,64,8,12747.2001953125
2022-11-02 13:05:30.230878,132,4,1950459
2022-11-02 13:05:30.236874,65,8,12750.8251953125
2022-11-02 13:05:30.323832,133,4,1954939
2022-11-02 13:05:30.334827,66,8,12750.3251953125
2022-11-02 13:05:30.421783,134,4,1959411
2022-11-02 13:05:30.437776,67,8,12749.912109375
2022-11-02 13:05:30.461764,129,1,1961269
2022-11-02 13:05:30.476756,159,2,1962015
2022-11-02 13:05:30.492749,120,6,9199.1865234375
2022-11-02 13:05:30.509740,135,4,1963506
2022-11-02 13:05:30.608692,136,4,1967987
2022-11-02 13:05:30.614689,68,8,12749.2998046875
2022-11-02 13:05:30.702647,137,4,1972466
2022-11-02 13:05:30.711643,69,8,12748.7373046875
2022-11-02 13:05:30.790602,138,4,1976571
2022-11-02 13:05:30.806595,70,8,12748.2998046875
2022-11-02 13:05:30.887557,139,4,1981049
2022-11-02 13:05:30.903549,71,8,12747.9365234375
2022-11-02 13:05:30.983508,140,4,1985524
2022-11-02 13:05:30.989505,72,8,12747.662109375
2022-11-02 13:05:31.045477,61,5,1988503
2022-11-02 13:05:31.078461,141,4,1989997
2022-11-02 13:05:31.086457,73,8,12747.1865234375
2022-11-02 13:05:31.169417,142,4,1994102
2022-11-02 13:05:31.194405,74,8,12746.5
2022-11-02 13:05:31.261371,143,4,1998579
2022-11-02 13:05:31.278363,75,8,12746.0
2022-11-02 13:05:31.359323,144,4,2003059
2022-11-02 13:05:31.368319,76,8,12745.4619140625
2022-11-02 13:05:31.456275,145,4,2007535
2022-11-02 13:05:31.463272,77,8,12744.900390625
2022-11-02 13:05:31.543233,146,4,2011636
2022-11-02 13:05:31.559226,78,8,12744.349609375
2022-11-02 13:05:31.639186,147,4,2016114
2022-11-02 13:05:31.737139,148,4,2020593
2022-11-02 13:05:31.746134,79,8,12743.7998046875
2022-11-02 13:05:31.784114,130,1,2022823
2022-11-02 13:05:31.799107,160,2,2023573
2022-11-02 13:05:31.817098,121,6,9194.4365234375
2022-11-02 13:05:31.831091,149,4,2025070
2022-11-02 13:05:31.841086,80,8,12743.4248046875
2022-11-02 13:05:31.922047,150,4,2029173
2022-11-02 13:05:31.939040,81,8,12743.0615234375
2022-11-02 13:05:32.026996,151,4,2033647
2022-11-02 13:05:32.027996,82,8,12742.75
2022-11-02 13:05:32.112953,152,4,2038114
2022-11-02 13:05:32.211906,153,4,2042600
2022-11-02 13:05:32.220901,83,8,12742.38671875
2022-11-02 13:05:32.297862,181,3,2046703
2022-11-02 13:05:32.297862,154,4,2046703
2022-11-02 13:05:32.315853,84,8,12741.63671875
2022-11-02 13:05:32.371827,62,5,2050062
2022-11-02 13:05:32.393815,155,4,2051183
2022-11-02 13:05:32.400811,85,8,12740.912109375
2022-11-02 13:05:32.490767,156,4,2055659
2022-11-02 13:05:32.497764,86,8,12740.5751953125
2022-11-02 13:05:32.586720,157,4,2060128
2022-11-02 13:05:32.593717,87,8,12740.3623046875
2022-11-02 13:05:32.673678,158,4,2064230
2022-11-02 13:05:32.689669,88,8,12739.9248046875
2022-11-02 13:05:32.774630,159,4,2068710
2022-11-02 13:05:32.779627,89,8,12739.3369140625
2022-11-02 13:05:32.866583,160,4,2073190
2022-11-02 13:05:32.873579,90,8,12738.9365234375
2022-11-02 13:05:32.955540,161,4,2077293
2022-11-02 13:05:32.980527,91,8,12738.599609375
2022-11-02 13:05:33.051493,162,4,2081768
2022-11-02 13:05:33.107464,131,1,2084369
2022-11-02 13:05:33.114461,161,2,2084745
2022-11-02 13:05:33.130453,122,6,9192.599609375
2022-11-02 13:05:33.156440,163,4,2086233
2022-11-02 13:05:33.156440,92,8,12738.2998046875
2022-11-02 13:05:33.245397,164,4,2090717
2022-11-02 13:05:33.255392,93,8,12737.650390625
2022-11-02 13:05:33.333353,165,4,2094819
2022-11-02 13:05:33.347346,94,8,12736.9619140625
2022-11-02 13:05:33.522260,166,4,2103775
2022-11-02 13:05:33.531256,95,8,12736.6123046875
2022-11-02 13:05:33.685181,63,5,2111227
2022-11-02 13:05:34.013019,167,4,2126527
2022-11-02 13:05:34.422818,132,1,2145544
2022-11-02 13:05:34.430814,162,2,2145921
2022-11-02 13:05:34.445807,123,6,9189.775390625
2022-11-02 13:05:34.662700,168,4,2156737
2022-11-02 13:05:34.686688,96,8,12736.2001953125
2022-11-02 13:05:34.742661,182,3,2160459
2022-11-02 13:05:35.007531,64,5,2172777
2022-11-02 13:05:35.323376,169,4,2187317
2022-11-02 13:05:35.344365,97,8,12620.412109375
2022-11-02 13:05:35.740172,133,1,2206708
2022-11-02 13:05:35.747169,163,2,2207083
2022-11-02 13:05:35.763160,124,6,9184.0
2022-11-02 13:05:35.987049,170,4,2218279
2022-11-02 13:05:36.002042,98,8,12504.1123046875
2022-11-02 13:05:36.643729,171,4,2248866
2022-11-02 13:05:36.666716,99,8,12502.4619140625
2022-11-02 13:05:37.059522,134,1,2268251
2022-11-02 13:05:37.060522,164,2,2268254
2022-11-02 13:05:37.075515,125,6,9179.3115234375
2022-11-02 13:05:37.196457,183,3,2274597
2022-11-02 13:05:37.300404,172,4,2279445
2022-11-02 13:05:38.374876,165,2,2329425
2022-11-02 13:05:38.382872,135,1,2329794
2022-11-02 13:05:38.519807,173,4,2336139
2022-11-02 13:05:38.962589,65,5,2356655
2022-11-02 13:05:39.633258,184,3,2387997
2022-11-02 13:05:39.696227,136,1,2390612
2022-11-02 13:05:39.697227,166,2,2390984
2022-11-02 13:05:39.721216,126,6,9181.625
2022-11-02 13:05:40.036062,174,4,2406648
2022-11-02 13:05:40.282940,66,5,2418226
2022-11-02 13:05:41.003585,137,1,2451805
2022-11-02 13:05:41.020576,167,2,2452553
2022-11-02 13:05:41.050562,127,6,9185.224609375
2022-11-02 13:05:41.599293,67,5,2479422
2022-11-02 13:05:42.089052,185,3,2501825
2022-11-02 13:05:42.321938,138,1,2513021
2022-11-02 13:05:42.335933,168,2,2513773
2022-11-02 13:05:42.359920,128,6,9185.5869140625
2022-11-02 13:05:42.383909,175,4,2516018
2022-11-02 13:05:42.928639,68,5,2540658
2022-11-02 13:05:43.636293,139,1,2574264
2022-11-02 13:05:43.653285,169,2,2575010
2022-11-02 13:05:44.229000,69,5,2601903
2022-11-02 13:05:44.526854,186,3,2615730
2022-11-02 13:05:44.829707,176,4,2629923
2022-11-02 13:05:44.949646,140,1,2635527
2022-11-02 13:05:44.975634,170,2,2636650
2022-11-02 13:05:44.989628,129,6,9183.9619140625
2022-11-02 13:05:45.542355,70,5,2663184
2022-11-02 13:05:46.273996,141,1,2697186
2022-11-02 13:05:46.291989,171,2,2697937
2022-11-02 13:05:46.304982,130,6,9183.5
2022-11-02 13:05:46.855710,71,5,2724475
2022-11-02 13:05:46.968654,187,3,2729709
2022-11-02 13:05:47.273504,177,4,2743921
2022-11-02 13:05:47.586351,142,1,2758494
2022-11-02 13:05:47.602343,172,2,2759247
2022-11-02 13:05:48.183059,72,5,2785798
2022-11-02 13:05:48.903703,143,1,2819819
2022-11-02 13:05:48.918696,173,2,2820569
2022-11-02 13:05:48.933689,131,6,9188.037109375
2022-11-02 13:05:49.416453,188,3,2843760
2022-11-02 13:05:49.495415,73,5,2847492
2022-11-02 13:05:49.744294,178,4,2857974
2022-11-02 13:05:50.218060,144,1,2881159
2022-11-02 13:05:50.236051,174,2,2881909
2022-11-02 13:05:50.249044,132,6,9192.5869140625
2022-11-02 13:05:50.809767,74,5,2908846
2022-11-02 13:05:51.541409,145,1,2942516
2022-11-02 13:05:51.549405,175,2,2943264
2022-11-02 13:05:51.566397,133,6,9195.599609375
2022-11-02 13:05:51.861250,189,3,2957863
2022-11-02 13:05:52.139114,75,5,2970585
2022-11-02 13:05:52.166101,179,4,2972082
2022-11-02 13:05:52.853763,146,1,3004269
2022-11-02 13:05:52.870755,176,2,3004650
2022-11-02 13:05:53.455470,76,5,3032357
2022-11-02 13:05:54.176113,147,1,3066050
2022-11-02 13:05:54.186108,177,2,3066427
2022-11-02 13:05:54.203100,134,6,9200.0869140625
2022-11-02 13:05:54.308049,190,3,3072042
2022-11-02 13:05:54.608900,180,4,3086286
2022-11-02 13:05:54.768822,77,5,3093767
2022-11-02 13:05:55.509461,148,1,3127490
2022-11-02 13:05:55.511459,178,2,3127868
2022-11-02 13:05:55.518455,135,6,9204.6748046875
2022-11-02 13:05:56.084176,78,5,3155232
2022-11-02 13:05:56.751848,191,3,3186338
2022-11-02 13:05:56.814817,179,2,3189333
2022-11-02 13:05:56.821813,149,1,3189701
2022-11-02 13:05:56.830809,136,6,9207.775390625
2022-11-02 13:05:57.054699,181,4,3200587
2022-11-02 13:05:57.399530,79,5,3216704
2022-11-02 13:05:58.131170,150,1,3250830
2022-11-02 13:05:58.131170,180,2,3250834
2022-11-02 13:05:58.145163,137,6,9212.7373046875
2022-11-02 13:05:58.714883,80,5,3278220
2022-11-02 13:05:59.196647,192,3,3300732
2022-11-02 13:05:59.443525,151,1,3312350
2022-11-02 13:05:59.444525,181,2,3312357
2022-11-02 13:05:59.466514,138,6,9218.5498046875
2022-11-02 13:05:59.502496,182,4,3314982
2022-11-02 13:06:00.030237,81,5,3339743
2022-11-02 13:06:00.767876,182,2,3374272
2022-11-02 13:06:00.782867,139,6,9220.525390625
2022-11-02 13:06:00.814852,152,1,3376522
2022-11-02 13:06:01.343592,82,5,3401293
2022-11-02 13:06:01.643446,193,3,3415164
2022-11-02 13:06:01.946296,183,4,3429435
2022-11-02 13:06:02.090225,183,2,3436183
2022-11-02 13:06:02.105218,140,6,9222.525390625
2022-11-02 13:06:02.125208,153,1,3437672
2022-11-02 13:06:02.667942,83,5,3463198
2022-11-02 13:06:03.405579,184,2,3497723
2022-11-02 13:06:03.436564,154,1,3499221
2022-11-02 13:06:03.436564,141,6,9228.25
2022-11-02 13:06:03.992292,84,5,3525114
2022-11-02 13:06:04.094240,194,3,3529614
2022-11-02 13:06:04.392095,184,4,3543864
2022-11-02 13:06:04.727929,185,2,3559609
2022-11-02 13:06:04.744921,142,6,9231.775390625
2022-11-02 13:06:04.752917,155,1,3560732
2022-11-02 13:06:05.316642,85,5,3586616
2022-11-02 13:06:06.041284,186,2,3621117
2022-11-02 13:06:06.058276,143,6,9235.875
2022-11-02 13:06:06.074268,156,1,3622614
2022-11-02 13:06:06.523047,195,3,3643609
2022-11-02 13:06:06.619000,86,5,3648108
2022-11-02 13:06:06.834894,185,4,3658222
2022-11-02 13:06:07.356638,187,2,3682574
2022-11-02 13:06:07.374629,144,6,9236.9501953125
2022-11-02 13:06:07.382627,157,1,3683694
2022-11-02 13:06:07.938354,87,5,3709547
2022-11-02 13:06:08.698980,158,1,3745121
2022-11-02 13:06:08.729965,188,2,3746627
2022-11-02 13:06:08.740959,145,6,9232.849609375
2022-11-02 13:06:08.967847,196,3,3757472
2022-11-02 13:06:09.248709,88,5,3770956
2022-11-02 13:06:09.284690,186,4,3772452
2022-11-02 13:06:10.012333,159,1,3806486
2022-11-02 13:06:10.034322,189,2,3807611
2022-11-02 13:06:10.051314,146,6,9233.1123046875
2022-11-02 13:06:10.566063,89,5,3831924
2022-11-02 13:06:11.334683,160,1,3868203
2022-11-02 13:06:11.365668,190,2,3868955
2022-11-02 13:06:11.365668,147,6,9226.9248046875
2022-11-02 13:06:11.413644,197,3,3871947
2022-11-02 13:06:11.717495,90,5,3886153
2022-11-02 13:06:11.725492,187,4,3886524
2022-11-02 13:06:12.569078,91,5,3925784
2022-11-02 13:06:12.654037,161,1,3929513
2022-11-02 13:06:12.668029,191,2,3930262
2022-11-02 13:06:12.681022,148,6,9224.400390625
2022-11-02 13:06:13.859443,198,3,3985980
2022-11-02 13:06:13.963392,162,1,3990836
2022-11-02 13:06:13.979384,192,2,3991588
2022-11-02 13:06:13.997375,149,6,9217.150390625
2022-11-02 13:06:14.110320,92,5,3997571
2022-11-02 13:06:14.175288,188,4,4000560
2022-11-02 13:06:14.289233,93,5,4005793
2022-11-02 13:06:14.460148,94,5,4014026
2022-11-02 13:06:14.638061,95,5,4022254
2022-11-02 13:06:14.808977,96,5,4030102
2022-11-02 13:06:14.980892,97,5,4038336
2022-11-02 13:06:15.280745,163,1,4052162
2022-11-02 13:06:15.297738,193,2,4052914
2022-11-02 13:06:15.311731,150,6,9207.6865234375
2022-11-02 13:06:15.329722,98,5,4054411
2022-11-02 13:06:15.422675,99,5,4058906
2022-11-02 13:06:15.519628,100,5,4063399
2022-11-02 13:06:15.616580,101,5,4067889
2022-11-02 13:06:15.704538,102,5,4072000
2022-11-02 13:06:15.803488,103,5,4076481
2022-11-02 13:06:15.895443,104,5,4080974
2022-11-02 13:06:15.984399,105,5,4085094
2022-11-02 13:06:16.083352,106,5,4089586
2022-11-02 13:06:16.272258,107,5,4098561
2022-11-02 13:06:16.316238,199,3,4100426
2022-11-02 13:06:16.369210,108,5,4102669
2022-11-02 13:06:16.457167,109,5,4107167
2022-11-02 13:06:16.553119,110,5,4111656
2022-11-02 13:06:16.601096,164,1,4113901
2022-11-02 13:06:16.611091,194,2,4114275
2022-11-02 13:06:16.612091,189,4,4114277
2022-11-02 13:06:17.139831,111,5,4138971
2022-11-02 13:06:17.234785,112,5,4143460
2022-11-02 13:06:17.332738,113,5,4147946
2022-11-02 13:06:17.430689,114,5,4152433
2022-11-02 13:06:17.515647,115,5,4156554
2022-11-02 13:06:17.611599,116,5,4161049
2022-11-02 13:06:17.917449,165,1,4175249
2022-11-02 13:06:17.923446,195,2,4175627
2022-11-02 13:06:17.942438,151,6,9207.650390625
2022-11-02 13:06:18.751040,200,3,4214177
2022-11-02 13:06:18.767032,2,7,59364.82421875
2022-11-02 13:06:19.045895,190,4,4228018
2022-11-02 13:06:19.232806,166,1,4236621
2022-11-02 13:06:19.246796,196,2,4237372
2022-11-02 13:06:19.262788,152,6,9209.875
2022-11-02 13:06:20.072390,201,3,4275900
2022-11-02 13:06:20.080387,3,7,59367.55078125
2022-11-02 13:06:20.566149,167,1,4298706
2022-11-02 13:06:20.567150,197,2,4298709
2022-11-02 13:06:21.379748,202,3,4336861
2022-11-02 13:06:21.500689,191,4,4342466
2022-11-02 13:06:21.883501,168,1,4360031
2022-11-02 13:06:21.884501,198,2,4360035
2022-11-02 13:06:21.892496,153,6,9205.875
2022-11-02 13:06:22.694103,203,3,4398151
