时间,次数,架号,检测值
2022-11-04 13:07:16.638545,133,2,3144163
2022-11-04 13:07:16.715380,136,3,3147902
2022-11-04 13:07:16.757291,87,5,3149778
2022-11-04 13:07:16.803195,137,3,3152028
2022-11-04 13:07:16.900987,138,3,3156529
2022-11-04 13:07:17.005767,139,3,3161026
2022-11-04 13:07:17.090585,140,3,3165525
2022-11-04 13:07:17.139481,88,5,3167399
2022-11-04 13:07:17.179397,141,3,3169643
2022-11-04 13:07:17.277191,142,3,3174137
2022-11-04 13:07:17.371989,143,3,3178635
2022-11-04 13:07:17.458806,144,3,3182759
2022-11-04 13:07:17.514686,89,5,3185010
2022-11-04 13:07:17.558593,145,3,3187257
2022-11-04 13:07:17.652394,146,3,3191751
2022-11-04 13:07:17.740208,147,3,3195867
2022-11-04 13:07:17.837004,148,3,3200364
2022-11-04 13:07:17.892886,90,5,3202615
2022-11-04 13:07:17.910849,139,1,3203740
2022-11-04 13:07:17.933799,149,3,3204867
2022-11-04 13:07:17.949765,134,2,3205614
2022-11-04 13:07:18.026601,150,3,3209362
2022-11-04 13:07:18.116411,151,3,3213482
2022-11-04 13:07:18.221188,152,3,3217976
2022-11-04 13:07:18.263099,91,5,3220221
2022-11-04 13:07:18.310999,153,3,3222465
2022-11-04 13:07:18.403801,154,3,3226963
2022-11-04 13:07:18.493611,155,3,3231086
2022-11-04 13:07:18.588412,156,3,3235582
2022-11-04 13:07:18.638304,92,5,3237832
2022-11-04 13:07:18.683209,157,3,3240076
2022-11-04 13:07:18.779006,158,3,3244565
2022-11-04 13:07:18.868816,159,3,3248682
2022-11-04 13:07:18.965610,160,3,3253183
2022-11-04 13:07:19.015505,93,5,3255432
2022-11-04 13:07:19.061407,161,3,3257678
2022-11-04 13:07:19.149221,162,3,3261801
2022-11-04 13:07:19.229052,140,1,3265543
2022-11-04 13:07:19.246016,163,3,3266291
2022-11-04 13:07:19.268967,135,2,3267037
2022-11-04 13:07:19.340826,164,3,3270776
2022-11-04 13:07:19.391709,94,5,3273028
2022-11-04 13:07:19.430626,165,3,3274899
2022-11-04 13:07:19.526421,166,3,3279398
2022-11-04 13:07:19.622220,167,3,3283892
2022-11-04 13:07:19.716019,168,3,3288387
2022-11-04 13:07:19.765915,95,5,3290629
2022-11-04 13:07:19.811816,169,3,3292874
2022-11-04 13:07:19.907613,170,3,3296985
2022-11-04 13:07:19.995427,171,3,3301483
2022-11-04 13:07:20.093220,172,3,3305977
2022-11-04 13:07:20.143114,96,5,3308228
2022-11-04 13:07:20.183029,173,3,3310097
2022-11-04 13:07:20.277828,174,3,3314587
2022-11-04 13:07:20.374624,175,3,3319073
2022-11-04 13:07:20.470420,176,3,3323563
2022-11-04 13:07:20.519317,97,5,3325814
2022-11-04 13:07:20.549254,141,1,3326937
2022-11-04 13:07:20.558236,177,3,3327685
2022-11-04 13:07:20.574202,136,2,3328433
2022-11-04 13:07:20.654031,178,3,3332177
2022-11-04 13:07:20.759808,179,3,3336669
2022-11-04 13:07:20.839639,180,3,3340783
2022-11-04 13:07:20.894521,98,5,3343398
2022-11-04 13:07:20.934437,181,3,3345264
2022-11-04 13:07:21.031232,182,3,3349758
2022-11-04 13:07:21.127029,183,3,3354253
2022-11-04 13:07:21.276711,99,5,3360987
2022-11-04 13:07:21.319620,184,3,3363231
2022-11-04 13:07:21.413421,185,3,3367712
2022-11-04 13:07:21.500237,186,3,3371827
2022-11-04 13:07:21.599028,187,3,3376322
2022-11-04 13:07:21.646926,100,5,3378568
2022-11-04 13:07:21.694825,188,3,3380816
2022-11-04 13:07:21.782639,189,3,3384927
2022-11-04 13:07:21.856484,142,1,3388293
2022-11-04 13:07:21.880433,190,3,3389414
2022-11-04 13:07:21.896401,137,2,3390161
2022-11-04 13:07:21.990199,191,3,3393893
2022-11-04 13:07:22.032110,101,5,3396141
2022-11-04 13:07:22.071029,192,3,3398386
2022-11-04 13:07:22.103959,102,4,3399882
2022-11-04 13:07:22.159840,193,3,3402502
2022-11-04 13:07:22.200752,103,4,3404373
2022-11-04 13:07:22.253640,194,3,3406993
2022-11-04 13:07:22.296551,104,4,3408861
2022-11-04 13:07:22.353429,195,3,3411480
2022-11-04 13:07:22.390350,105,4,3413348
2022-11-04 13:07:22.409310,102,5,3414102
2022-11-04 13:07:22.446232,196,3,3415960
2022-11-04 13:07:22.536042,197,3,3420067
2022-11-04 13:07:22.578953,106,4,3421942
2022-11-04 13:07:22.672753,107,4,3426428
2022-11-04 13:07:22.721648,198,3,3428674
2022-11-04 13:07:22.789504,103,5,3431672
2022-11-04 13:07:22.847382,108,4,3434655
2022-11-04 13:07:23.016025,109,4,3442492
2022-11-04 13:07:23.160719,104,5,3448854
2022-11-04 13:07:23.168703,143,1,3449596
2022-11-04 13:07:23.184668,199,3,3450349
2022-11-04 13:07:23.192649,110,4,3450724
2022-11-04 13:07:23.206620,138,2,3451470
2022-11-04 13:07:23.369275,111,4,3458946
2022-11-04 13:07:23.529935,105,5,3466411
2022-11-04 13:07:23.544903,112,4,3467155
2022-11-04 13:07:23.711551,113,4,3475009
2022-11-04 13:07:23.887177,114,4,3483230
2022-11-04 13:07:23.906137,106,5,3483980
2022-11-04 13:07:23.970002,200,3,3486963
2022-11-04 13:07:24.160600,115,4,3495923
2022-11-04 13:07:24.248411,116,4,3500041
2022-11-04 13:07:24.297308,107,5,3501531
2022-11-04 13:07:24.347204,117,4,3504522
2022-11-04 13:07:24.440005,118,4,3509002
2022-11-04 13:07:24.477925,144,1,3510494
2022-11-04 13:07:24.519836,139,2,3512734
2022-11-04 13:07:24.528817,119,4,3513106
2022-11-04 13:07:24.624616,120,4,3517583
2022-11-04 13:07:24.663531,108,5,3519082
2022-11-04 13:07:24.722407,121,4,3522067
2022-11-04 13:07:24.818204,122,4,3526554
2022-11-04 13:07:24.911007,201,3,3530659
2022-11-04 13:07:24.912005,123,4,3530660
2022-11-04 13:07:25.001815,124,4,3535140
2022-11-04 13:07:25.032749,109,5,3536632
2022-11-04 13:07:25.096613,125,4,3539614
2022-11-04 13:07:25.193410,126,4,3544092
2022-11-04 13:07:25.289205,127,4,3548203
2022-11-04 13:07:25.379015,128,4,3552685
2022-11-04 13:07:25.410949,110,5,3554180
2022-11-04 13:07:25.481797,129,4,3557167
2022-11-04 13:07:25.568613,130,4,3561640
2022-11-04 13:07:25.657426,131,4,3565741
2022-11-04 13:07:25.755217,132,4,3570223
2022-11-04 13:07:25.785155,111,5,3571717
2022-11-04 13:07:25.793138,145,1,3572090
2022-11-04 13:07:25.834052,140,2,3573959
2022-11-04 13:07:25.841036,202,3,3574332
2022-11-04 13:07:25.850017,133,4,3574706
2022-11-04 13:07:25.945813,134,4,3579185
2022-11-04 13:07:26.030633,135,4,3583296
2022-11-04 13:07:26.127428,136,4,3587768
2022-11-04 13:07:26.162354,112,5,3589255
2022-11-04 13:07:26.226221,137,4,3592242
2022-11-04 13:07:26.322017,138,4,3596724
2022-11-04 13:07:26.407834,139,4,3600829
2022-11-04 13:07:26.505626,140,4,3605307
2022-11-04 13:07:26.536561,113,5,3606810
2022-11-04 13:07:26.603420,141,4,3609782
2022-11-04 13:07:26.689237,142,4,3613884
2022-11-04 13:07:26.787030,203,3,3617983
2022-11-04 13:07:26.787030,143,4,3618361
2022-11-04 13:07:26.882827,144,4,3622844
2022-11-04 13:07:26.912763,114,5,3624339
2022-11-04 13:07:26.987605,145,4,3627321
2022-11-04 13:07:27.063444,146,4,3631425
2022-11-04 13:07:27.106353,146,1,3632915
2022-11-04 13:07:27.162235,141,2,3635529
2022-11-04 13:07:27.163233,147,4,3635899
2022-11-04 13:07:27.257034,148,4,3640372
2022-11-04 13:07:27.289964,115,5,3641490
2022-11-04 13:07:27.346845,149,4,3644479
2022-11-04 13:07:27.440644,150,4,3648958
2022-11-04 13:07:27.537439,151,4,3653437
2022-11-04 13:07:27.634236,152,4,3657913
2022-11-04 13:07:27.666166,116,5,3659403
2022-11-04 13:07:27.714065,204,3,3661640
2022-11-04 13:07:27.721050,153,4,3662010
2022-11-04 13:07:27.826826,154,4,3666483
2022-11-04 13:07:27.915639,155,4,3670966
2022-11-04 13:07:28.008441,156,4,3675445
2022-11-04 13:07:28.045363,117,5,3676937
2022-11-04 13:07:28.099251,157,4,3679548
2022-11-04 13:07:28.195045,158,4,3684024
2022-11-04 13:07:28.290842,159,4,3688491
2022-11-04 13:07:28.380654,160,4,3692596
2022-11-04 13:07:28.420570,147,1,3694463
2022-11-04 13:07:28.422566,118,5,3694470
2022-11-04 13:07:28.465472,142,2,3696702
2022-11-04 13:07:28.475451,161,4,3697080
2022-11-04 13:07:28.570250,162,4,3701557
2022-11-04 13:07:28.661057,205,3,3705654
2022-11-04 13:07:28.668043,163,4,3706033
2022-11-04 13:07:28.752863,164,4,3710132
2022-11-04 13:07:28.797769,119,5,3711994
2022-11-04 13:07:28.850657,165,4,3714600
2022-11-04 13:07:28.948450,166,4,3719081
2022-11-04 13:07:29.043247,167,4,3723560
2022-11-04 13:07:29.131063,168,4,3727664
2022-11-04 13:07:29.171976,120,5,3729533
2022-11-04 13:07:29.227859,169,4,3732138
2022-11-04 13:07:29.322655,170,4,3736605
2022-11-04 13:07:29.418453,171,4,3741085
2022-11-04 13:07:29.509260,172,4,3745189
2022-11-04 13:07:29.546181,121,5,3746685
2022-11-04 13:07:29.595078,206,3,3749298
2022-11-04 13:07:29.604059,173,4,3749669
2022-11-04 13:07:29.714824,174,4,3754145
2022-11-04 13:07:29.733785,148,1,3755259
2022-11-04 13:07:29.778688,143,2,3757874
2022-11-04 13:07:29.786671,175,4,3758248
2022-11-04 13:07:29.883467,176,4,3762712
2022-11-04 13:07:29.924380,122,5,3764587
2022-11-04 13:07:29.979263,177,4,3767194
2022-11-04 13:07:30.074062,178,4,3771673
2022-11-04 13:07:30.164871,179,4,3775777
2022-11-04 13:07:30.260668,180,4,3780254
2022-11-04 13:07:30.299584,123,5,3782123
2022-11-04 13:07:30.357461,181,4,3784723
2022-11-04 13:07:30.452262,182,4,3789197
2022-11-04 13:07:30.539076,183,4,3793304
2022-11-04 13:07:30.634874,184,4,3797785
2022-11-04 13:07:30.669799,124,5,3799275
2022-11-04 13:07:30.740649,185,4,3802257
2022-11-04 13:07:30.817486,186,4,3806361
2022-11-04 13:07:30.917274,187,4,3810830
2022-11-04 13:07:31.016067,188,4,3815308
2022-11-04 13:07:31.045004,149,1,3816423
2022-11-04 13:07:31.052987,125,5,3816801
2022-11-04 13:07:31.090906,144,2,3819042
2022-11-04 13:07:31.100885,189,4,3819415
2022-11-04 13:07:31.203668,190,4,3824267
2022-11-04 13:07:31.301462,191,4,3828744
2022-11-04 13:07:31.395261,192,4,3833214
2022-11-04 13:07:31.428193,126,5,3834328
2022-11-04 13:07:31.437174,207,3,3835072
2022-11-04 13:07:31.486071,193,4,3837311
2022-11-04 13:07:31.580868,194,4,3841789
2022-11-04 13:07:31.676665,195,4,3846273
2022-11-04 13:07:31.773460,196,4,3850748
2022-11-04 13:07:31.803396,127,5,3851870
2022-11-04 13:07:31.859277,197,4,3854855
2022-11-04 13:07:31.958070,198,4,3859322
2022-11-04 13:07:32.051869,199,4,3863801
2022-11-04 13:07:32.139683,200,4,3867905
2022-11-04 13:07:32.171615,128,5,3869404
2022-11-04 13:07:32.235480,201,4,3872382
2022-11-04 13:07:32.331277,202,4,3876857
2022-11-04 13:07:32.356224,150,1,3877977
2022-11-04 13:07:32.414101,145,2,3880212
2022-11-04 13:07:32.422084,203,4,3880959
2022-11-04 13:07:32.518879,204,4,3885428
2022-11-04 13:07:32.547818,129,5,3886924
2022-11-04 13:07:32.614677,205,4,3889909
2022-11-04 13:07:32.787310,206,4,3898120
2022-11-04 13:07:32.924020,130,5,3904460
2022-11-04 13:07:33.261305,207,4,3920130
2022-11-04 13:07:33.302219,131,5,3921999
2022-11-04 13:07:33.672436,151,1,3939153
2022-11-04 13:07:33.678423,132,5,3939528
2022-11-04 13:07:33.717339,146,2,3941395
2022-11-04 13:07:33.846066,208,3,3947370
2022-11-04 13:07:34.052628,208,4,3956323
2022-11-04 13:07:34.052628,133,5,3957073
2022-11-04 13:07:34.427833,134,5,3974245
2022-11-04 13:07:34.806031,135,5,3991787
2022-11-04 13:07:34.974673,209,4,4000001
2022-11-04 13:07:34.988644,152,1,4000370
2022-11-04 13:07:35.031553,147,2,4002610
2022-11-04 13:07:35.173252,136,5,4009327
2022-11-04 13:07:35.549455,137,5,4026881
2022-11-04 13:07:35.908693,210,4,4043688
2022-11-04 13:07:35.934638,138,5,4044435
2022-11-04 13:07:36.277912,209,3,4060858
2022-11-04 13:07:36.301860,153,1,4061602
2022-11-04 13:07:36.302858,139,5,4061984
2022-11-04 13:07:36.350756,148,2,4063845
2022-11-04 13:07:36.679062,140,5,4079530
2022-11-04 13:07:36.848701,211,4,4087372
2022-11-04 13:07:37.053267,141,5,4097090
2022-11-04 13:07:37.430467,142,5,4114642
2022-11-04 13:07:37.617072,154,1,4122856
2022-11-04 13:07:37.654991,149,2,4125100
2022-11-04 13:07:37.782720,212,4,4131067
2022-11-04 13:07:37.814653,143,5,4131819
2022-11-04 13:07:38.496209,144,5,4164325
2022-11-04 13:07:38.719734,210,3,4174784
2022-11-04 13:07:38.719734,213,4,4174785
2022-11-04 13:07:38.929291,155,1,4184488
2022-11-04 13:07:38.967210,150,2,4186361
2022-11-04 13:07:39.192732,145,5,4196825
2022-11-04 13:07:39.658746,214,4,4218491
2022-11-04 13:07:39.892250,146,5,4228948
2022-11-04 13:07:40.249492,156,1,4245759
2022-11-04 13:07:40.290405,151,2,4247627
2022-11-04 13:07:40.576798,147,5,4261454
2022-11-04 13:07:41.169543,211,3,4289096
2022-11-04 13:07:41.275319,148,5,4293960
2022-11-04 13:07:41.497845,215,4,4304407
2022-11-04 13:07:41.568695,157,1,4307019
2022-11-04 13:07:41.592644,152,2,4308892
2022-11-04 13:07:41.979825,149,5,4326078
2022-11-04 13:07:42.659383,150,5,4358581
2022-11-04 13:07:42.872930,158,1,4368292
2022-11-04 13:07:42.914841,153,2,4370537
2022-11-04 13:07:43.356906,151,5,4391097
2022-11-04 13:07:43.612363,212,3,4403037
2022-11-04 13:07:43.730113,152,5,4408275
2022-11-04 13:07:43.909734,216,4,4416873
2022-11-04 13:07:44.106316,153,5,4425829
2022-11-04 13:07:44.187144,159,1,4429567
2022-11-04 13:07:44.228057,154,2,4431812
2022-11-04 13:07:44.481520,154,5,4443404
2022-11-04 13:07:44.855729,155,5,4460969
2022-11-04 13:07:45.227938,156,5,4478530
2022-11-04 13:07:45.500360,160,1,4490861
2022-11-04 13:07:45.538280,155,2,4493113
2022-11-04 13:07:45.610128,157,5,4496099
2022-11-04 13:07:45.982339,158,5,4513671
2022-11-04 13:07:46.051193,213,3,4517036
2022-11-04 13:07:46.354549,217,4,4530866
2022-11-04 13:07:46.362533,159,5,4531240
2022-11-04 13:07:46.731750,160,5,4548807
2022-11-04 13:07:46.812579,161,1,4552550
2022-11-04 13:07:46.851496,156,2,4554420
2022-11-04 13:07:47.109949,161,5,4566395
2022-11-04 13:07:47.493137,162,5,4583972
2022-11-04 13:07:47.860357,163,5,4601558
2022-11-04 13:07:48.125795,162,1,4613899
2022-11-04 13:07:48.130784,164,5,4613907
2022-11-04 13:07:48.156739,165,5,4615028
2022-11-04 13:07:48.172696,157,2,4616143
2022-11-04 13:07:48.492019,214,3,4631112
2022-11-04 13:07:48.788390,218,4,4644954
2022-11-04 13:07:49.438013,163,1,4674896
2022-11-04 13:07:49.493895,158,2,4677517
2022-11-04 13:07:50.751229,164,1,4736313
2022-11-04 13:07:50.800128,159,2,4738939
2022-11-04 13:07:50.935838,215,3,4745295
2022-11-04 13:07:51.237199,219,4,4759542
2022-11-04 13:07:52.065444,165,1,4798129
2022-11-04 13:07:52.114342,160,2,4800379
2022-11-04 13:07:53.385644,216,3,4859993
2022-11-04 13:07:53.391632,166,1,4860357
2022-11-04 13:07:53.425560,161,2,4861860
2022-11-04 13:07:53.681018,220,4,4873857
2022-11-04 13:07:54.703850,167,1,4921474
2022-11-04 13:07:54.737779,162,2,4923357
2022-11-04 13:07:55.818490,217,3,4973996
2022-11-04 13:07:56.019062,168,1,4983379
2022-11-04 13:07:56.051994,163,2,4984876
2022-11-04 13:07:56.137810,221,4,4988250
2022-11-04 13:07:57.340263,169,1,5045262
2022-11-04 13:07:57.365210,164,2,5046395
2022-11-04 13:07:58.266298,218,3,5088781
2022-11-04 13:07:58.563668,222,4,5102672
2022-11-04 13:07:58.650484,170,1,5106412
2022-11-04 13:07:58.674433,165,2,5107921
2022-11-04 13:07:59.580514,219,3,5150310
2022-11-04 13:07:59.979668,171,1,5168685
2022-11-04 13:07:59.997630,166,2,5169806
2022-11-04 13:08:00.891733,220,3,5211808
2022-11-04 13:08:01.007489,223,4,5217065
2022-11-04 13:08:01.285897,172,1,5230194
2022-11-04 13:08:02.213932,221,3,5273313
2022-11-04 13:08:02.615081,173,1,5291680
2022-11-04 13:08:02.629051,167,2,5293180
2022-11-04 13:08:03.444322,224,4,5331417
2022-11-04 13:08:03.516170,222,3,5334781
2022-11-04 13:08:03.919316,174,1,5353150
2022-11-04 13:08:03.942268,168,2,5354650
2022-11-04 13:08:04.828387,223,3,5396248
2022-11-04 13:08:05.230536,175,1,5414975
2022-11-04 13:08:05.261470,169,2,5416472
2022-11-04 13:08:05.887143,225,4,5445697
2022-11-04 13:08:06.160564,224,3,5457670
2022-11-04 13:08:06.560716,176,1,5476400
2022-11-04 13:08:06.580673,170,2,5477903
2022-11-04 13:08:07.456816,225,3,5519093
2022-11-04 13:08:07.861957,177,1,5537802
2022-11-04 13:08:07.898879,171,2,5539681
2022-11-04 13:08:08.335952,226,4,5560270
2022-11-04 13:08:08.769034,226,3,5580476
2022-11-04 13:08:09.177171,178,1,5599198
2022-11-04 13:08:09.207105,172,2,5601070
2022-11-04 13:08:09.648170,227,4,5621656
2022-11-04 13:08:10.081253,227,3,5641858
2022-11-04 13:08:10.490387,179,1,5660939
2022-11-04 13:08:10.529303,173,2,5662437
2022-11-04 13:08:10.963382,228,4,5683010
2022-11-04 13:08:11.393471,228,3,5703208
2022-11-04 13:08:11.801605,180,1,5721917
2022-11-04 13:08:11.841521,174,2,5724165
2022-11-04 13:08:12.277598,229,4,5744364
2022-11-04 13:08:12.708685,229,3,5764561
2022-11-04 13:08:13.116819,181,1,5783630
2022-11-04 13:08:13.156733,175,2,5785500
2022-11-04 13:08:13.588819,230,4,5805694
2022-11-04 13:08:14.027886,230,3,5826256
2022-11-04 13:08:14.427040,182,1,5844584
2022-11-04 13:08:14.483919,176,2,5847204
2022-11-04 13:08:14.898042,231,4,5867023
2022-11-04 13:08:15.343099,231,3,5887583
2022-11-04 13:08:15.748241,183,1,5905894
2022-11-04 13:08:15.787157,177,2,5908516
2022-11-04 13:08:16.214253,232,4,5928324
2022-11-04 13:08:16.653321,232,3,5948879
2022-11-04 13:08:17.051477,184,1,5967577
2022-11-04 13:08:17.100373,178,2,5969814
2022-11-04 13:08:17.525472,233,4,5989625
2022-11-04 13:08:17.966537,233,3,6010177
2022-11-04 13:08:18.365690,185,1,6028482
2022-11-04 13:08:18.425565,179,2,6031102
2022-11-04 13:08:18.839687,234,4,6050899
2022-11-04 13:08:19.296718,234,3,6071821
2022-11-04 13:08:19.677909,186,1,6090135
2022-11-04 13:08:19.725807,180,2,6092375
2022-11-04 13:08:20.152904,235,4,6112175
2022-11-04 13:08:20.198805,166,5,6114417
2022-11-04 13:08:20.295601,167,5,6118895
2022-11-04 13:08:20.389401,168,5,6123377
2022-11-04 13:08:20.486196,169,5,6127491
2022-11-04 13:08:20.576005,170,5,6131977
2022-11-04 13:08:20.601951,235,3,6133094
2022-11-04 13:08:20.670804,171,5,6136460
2022-11-04 13:08:20.769595,172,5,6140565
2022-11-04 13:08:20.952209,173,5,6148774
2022-11-04 13:08:20.990127,187,1,6151391
2022-11-04 13:08:21.040021,181,2,6153634
2022-11-04 13:08:21.109873,174,5,6156998
2022-11-04 13:08:21.287498,175,5,6165219
2022-11-04 13:08:21.462126,236,4,6173425
2022-11-04 13:08:21.463124,176,5,6173051
2022-11-04 13:08:21.631767,177,5,6181277
2022-11-04 13:08:21.814380,178,5,6189493
2022-11-04 13:08:21.914170,236,3,6194339
2022-11-04 13:08:21.991005,179,5,6197328
2022-11-04 13:08:22.152663,180,5,6205550
2022-11-04 13:08:22.249458,181,5,6210031
2022-11-04 13:08:22.302346,188,1,6212269
2022-11-04 13:08:22.345256,182,5,6214517
2022-11-04 13:08:22.354237,182,2,6214882
2022-11-04 13:08:22.433068,183,5,6218613
2022-11-04 13:08:22.528865,184,5,6223099
2022-11-04 13:08:22.626659,185,5,6227581
2022-11-04 13:08:22.719461,186,5,6231689
2022-11-04 13:08:22.777338,237,4,6234675
2022-11-04 13:08:22.809271,187,5,6236171
2022-11-04 13:08:22.908063,188,5,6240649
2022-11-04 13:08:22.999867,189,5,6245129
2022-11-04 13:08:23.094666,190,5,6249236
2022-11-04 13:08:23.184475,191,5,6253721
2022-11-04 13:08:23.234370,237,3,6255590
2022-11-04 13:08:23.279275,192,5,6258201
2022-11-04 13:08:23.375072,193,5,6262692
2022-11-04 13:08:23.473862,194,5,6266785
2022-11-04 13:08:23.559681,195,5,6271264
2022-11-04 13:08:23.624543,189,1,6274253
2022-11-04 13:08:23.664459,183,2,6276121
2022-11-04 13:08:23.666455,196,5,6275750
2022-11-04 13:08:23.753271,197,5,6279860
2022-11-04 13:08:23.841083,198,5,6284340
2022-11-04 13:08:23.936882,199,5,6288819
2022-11-04 13:08:24.032678,200,5,6293299
2022-11-04 13:08:24.095544,238,4,6296281
2022-11-04 13:08:24.122487,201,5,6297401
2022-11-04 13:08:24.216288,202,5,6301887
2022-11-04 13:08:24.311087,203,5,6306372
2022-11-04 13:08:24.408880,204,5,6310862
2022-11-04 13:08:24.497692,205,5,6314955
2022-11-04 13:08:24.536609,238,3,6316817
2022-11-04 13:08:24.594487,206,5,6319432
2022-11-04 13:08:24.692281,207,5,6323915
2022-11-04 13:08:24.785084,208,5,6328027
2022-11-04 13:08:24.872896,209,5,6332508
2022-11-04 13:08:24.934765,190,1,6335118
2022-11-04 13:08:24.969691,210,5,6336987
2022-11-04 13:08:24.978672,184,2,6337355
2022-11-04 13:08:25.064490,211,5,6341468
2022-11-04 13:08:25.159289,212,5,6345568
2022-11-04 13:08:25.249099,213,5,6350053
2022-11-04 13:08:25.345893,214,5,6354534
2022-11-04 13:08:25.411754,239,4,6357523
2022-11-04 13:08:25.439695,215,5,6358644
2022-11-04 13:08:25.540481,216,5,6363123
2022-11-04 13:08:25.627297,217,5,6367596
2022-11-04 13:08:25.729083,218,5,6372087
2022-11-04 13:08:25.817894,219,5,6376190
2022-11-04 13:08:25.850823,239,3,6378057
2022-11-04 13:08:25.906705,220,5,6380676
2022-11-04 13:08:26.003501,221,5,6385154
2022-11-04 13:08:26.099297,222,5,6389260
2022-11-04 13:08:26.193098,223,5,6393732
2022-11-04 13:08:26.250977,191,1,6396345
2022-11-04 13:08:26.283907,224,5,6398217
2022-11-04 13:08:26.292888,185,2,6398591
2022-11-04 13:08:26.377706,225,5,6402708
2022-11-04 13:08:26.473503,226,5,6406813
2022-11-04 13:08:26.571296,227,5,6411292
2022-11-04 13:08:26.658112,228,5,6415764
2022-11-04 13:08:26.720978,240,4,6418751
2022-11-04 13:08:26.752911,229,5,6420254
2022-11-04 13:08:26.849706,230,5,6424360
2022-11-04 13:08:26.938517,231,5,6428843
2022-11-04 13:08:27.034315,232,5,6433323
2022-11-04 13:08:27.132109,233,5,6437431
2022-11-04 13:08:27.162043,240,3,6439288
2022-11-04 13:08:27.223912,234,5,6441908
2022-11-04 13:08:27.315720,235,5,6446392
2022-11-04 13:08:27.418500,236,5,6450883
2022-11-04 13:08:27.505316,237,5,6454984
2022-11-04 13:08:27.566189,192,1,6457972
2022-11-04 13:08:27.595125,238,5,6459464
2022-11-04 13:08:27.604106,186,2,6459835
2022-11-04 13:08:27.690922,239,5,6463939
2022-11-04 13:08:27.788717,240,5,6468052
2022-11-04 13:08:27.876529,241,5,6472534
2022-11-04 13:08:27.970330,242,5,6477024
2022-11-04 13:08:28.035192,241,4,6480005
2022-11-04 13:08:28.066127,243,5,6481509
2022-11-04 13:08:28.160926,244,5,6485609
2022-11-04 13:08:28.253729,245,5,6490081
2022-11-04 13:08:28.347530,246,5,6494567
2022-11-04 13:08:28.459294,247,5,6499050
2022-11-04 13:08:28.475260,241,3,6500549
2022-11-04 13:08:28.532139,248,5,6503164
2022-11-04 13:08:28.627938,249,5,6507646
2022-11-04 13:08:28.722735,250,5,6512130
2022-11-04 13:08:28.819530,251,5,6516230
2022-11-04 13:08:28.883397,193,1,6518841
2022-11-04 13:08:28.914330,252,5,6520716
2022-11-04 13:08:28.917323,187,2,6521087
2022-11-04 13:08:29.004139,253,5,6525203
2022-11-04 13:08:29.100934,254,5,6529692
2022-11-04 13:08:29.194734,255,5,6533795
2022-11-04 13:08:29.298514,256,5,6538655
2022-11-04 13:08:29.356393,242,4,6541633
2022-11-04 13:08:29.388326,257,5,6542755
2022-11-04 13:08:29.491106,258,5,6547247
2022-11-04 13:08:29.573931,259,5,6551731
2022-11-04 13:08:29.669730,260,5,6556216
2022-11-04 13:08:29.763529,261,5,6560691
2022-11-04 13:08:29.787479,242,3,6561807
2022-11-04 13:08:29.854336,262,5,6564801
2022-11-04 13:08:29.950134,263,5,6569286
2022-11-04 13:08:30.045930,264,5,6573783
2022-11-04 13:08:30.141727,265,5,6577884
2022-11-04 13:08:30.190625,194,1,6580121
2022-11-04 13:08:30.228543,188,2,6582365
2022-11-04 13:08:30.228543,266,5,6582370
2022-11-04 13:08:30.326336,267,5,6586848
2022-11-04 13:08:30.423132,268,5,6591339
2022-11-04 13:08:30.509946,269,5,6595448
2022-11-04 13:08:30.604746,270,5,6599931
2022-11-04 13:08:30.668612,243,4,6602921
2022-11-04 13:08:30.701542,271,5,6604419
2022-11-04 13:08:30.876170,272,5,6612631
2022-11-04 13:08:31.098698,243,3,6623098
2022-11-04 13:08:31.352163,273,5,6634687
2022-11-04 13:08:31.516812,195,1,6642527
2022-11-04 13:08:31.549742,189,2,6644025
2022-11-04 13:08:31.996795,244,4,6664215
2022-11-04 13:08:32.124524,274,5,6670951
2022-11-04 13:08:32.416905,244,3,6684405
2022-11-04 13:08:32.839010,196,1,6703852
2022-11-04 13:08:32.863958,190,2,6705346
2022-11-04 13:08:33.061537,275,5,6714696
2022-11-04 13:08:33.294045,245,4,6725543
2022-11-04 13:08:33.729124,245,3,6745736
2022-11-04 13:08:33.996555,276,5,6758454
2022-11-04 13:08:34.140251,197,1,6765186
2022-11-04 13:08:34.173181,191,2,6766678
2022-11-04 13:08:34.605266,246,4,6786874
2022-11-04 13:08:34.937564,277,5,6802228
2022-11-04 13:08:35.045332,246,3,6807457
2022-11-04 13:08:35.463448,198,1,6826534
2022-11-04 13:08:35.487395,192,2,6828034
2022-11-04 13:08:35.872578,278,5,6846000
2022-11-04 13:08:35.922474,247,4,6848245
2022-11-04 13:08:36.375512,247,3,6868820
2022-11-04 13:08:36.783647,199,1,6888645
2022-11-04 13:08:36.807596,193,2,6889400
2022-11-04 13:08:36.815579,279,5,6889779
2022-11-04 13:08:37.233693,248,4,6909610
2022-11-04 13:08:37.672762,248,3,6930194
2022-11-04 13:08:37.751595,280,5,6933564
2022-11-04 13:08:38.097863,200,1,6950043
2022-11-04 13:08:38.113829,194,2,6950787
2022-11-04 13:08:38.546909,249,4,6971000
2022-11-04 13:08:38.993962,249,3,6991962
2022-11-04 13:08:39.408084,201,1,7011045
2022-11-04 13:08:39.447001,195,2,7013296
