时间,次数,架号,检测值
2022-11-18 11:57:59.549905,104,6,1.4182675e-316
2022-11-18 11:57:59.606191,26,10,40075.125
2022-11-18 11:58:01.129920,225,4,28709370
2022-11-18 11:58:01.459593,226,4,28710062
2022-11-18 11:58:01.735996,105,6,1.418494e-316
2022-11-18 11:58:01.787256,106,6,1.4184992e-316
2022-11-18 11:58:01.831479,107,6,1.41850427e-316
2022-11-18 11:58:01.870678,108,6,1.4185084e-316
2022-11-18 11:58:04.064809,109,6,1.41873623e-316
2022-11-18 11:58:04.138181,110,6,1.4187437e-316
2022-11-18 11:58:04.186425,111,6,1.4187486e-316
2022-11-18 11:58:06.298139,227,4,28720230
2022-11-18 11:58:06.419755,112,6,1.4189805e-316
2022-11-18 11:58:06.717264,228,4,28721110
2022-11-18 11:58:08.789778,113,6,1.4192264e-316
2022-11-18 11:58:08.872196,114,6,1.41923494e-316
2022-11-18 11:58:08.982756,115,6,1.41924645e-316
2022-11-18 11:58:11.135678,116,6,1.4194702e-316
2022-11-18 11:58:11.264330,117,6,1.4194834e-316
2022-11-18 11:58:11.336698,27,10,40299.9375
2022-11-18 11:58:11.459320,229,4,28731073
2022-11-18 11:58:13.490624,118,6,1.4197144e-316
2022-11-18 11:58:13.570027,119,6,1.4197228e-316
2022-11-18 11:58:15.756116,49,1,28740106
2022-11-18 11:58:15.859641,120,6,1.41996058e-316
2022-11-18 11:58:15.948090,28,10,40415.24609375
2022-11-18 11:58:15.981258,121,6,1.41997233e-316
2022-11-18 11:58:16.081769,29,10,40439.24609375
2022-11-18 11:58:16.620501,230,4,28741914
2022-11-18 11:58:17.022540,231,4,28742758
2022-11-18 11:58:18.092971,50,1,28745010
2022-11-18 11:58:18.213582,122,6,1.42020504e-316
2022-11-18 11:58:18.335200,123,6,1.42021744e-316
2022-11-18 11:58:20.425804,51,1,28749920
2022-11-18 11:58:20.567523,124,6,1.4204492e-316
2022-11-18 11:58:20.601698,30,10,40344.75390625
2022-11-18 11:58:20.617778,125,6,1.4204543e-316
2022-11-18 11:58:20.761507,31,10,40260.75390625
2022-11-18 11:58:21.859075,232,4,28752924
2022-11-18 11:58:22.770700,52,1,28754848
2022-11-18 11:58:22.938552,126,6,1.42069555e-316
2022-11-18 11:58:25.107554,53,1,28759754
2022-11-18 11:58:25.261335,127,6,1.42093655e-316
2022-11-18 11:58:25.334706,128,6,1.4209439e-316
2022-11-18 11:58:25.391997,32,10,40170.75390625
2022-11-18 11:58:25.414109,129,6,1.4209524e-316
2022-11-18 11:58:25.487481,33,10,40095.75390625
2022-11-18 11:58:27.099660,233,4,28763936
2022-11-18 11:58:27.431342,54,1,28764635
2022-11-18 11:58:27.501699,234,4,28764785
2022-11-18 11:58:27.663520,130,6,1.42118586e-316
2022-11-18 11:58:27.864540,131,6,1.42120666e-316
2022-11-18 11:58:29.784278,55,1,28769585
2022-11-18 11:58:32.130179,56,1,28774508
2022-11-18 11:58:32.373413,235,4,28775013
2022-11-18 11:58:34.471054,57,1,28779425
2022-11-18 11:58:35.097230,132,6,1.4219576e-316
2022-11-18 11:58:35.161556,133,6,1.42196416e-316
2022-11-18 11:58:35.241964,134,6,1.42197266e-316
2022-11-18 11:58:35.290208,135,6,1.4219769e-316
2022-11-18 11:58:36.839066,58,1,28784410
2022-11-18 11:58:37.578818,236,4,28785963
2022-11-18 11:58:37.808986,237,4,28786421
2022-11-18 11:58:38.018046,238,4,28786877
2022-11-18 11:58:39.016110,136,6,1.42236435e-316
2022-11-18 11:58:39.190996,59,1,28789341
2022-11-18 11:58:40.305651,60,1,28794320
2022-11-18 11:58:40.635324,239,4,28797161
2022-11-18 11:58:40.676532,137,6,1.42278816e-316
2022-11-18 11:58:40.844384,61,1,28799288
2022-11-18 11:58:41.256475,62,1,28804214
2022-11-18 11:58:41.393168,138,6,1.4232016e-316
2022-11-18 11:58:41.410255,34,10,40086.9375
2022-11-18 11:58:41.571070,240,4,28808058
2022-11-18 11:58:41.651478,63,1,28809202
2022-11-18 11:58:42.039446,64,1,28814103
2022-11-18 11:58:42.215338,139,6,1.4237089e-316
2022-11-18 11:58:42.418368,241,4,28818833
2022-11-18 11:58:42.433444,65,1,28819057
2022-11-18 11:58:42.820408,66,1,28823944
2022-11-18 11:58:42.860612,140,6,1.4241157e-316
2022-11-18 11:58:43.215411,67,1,28828871
2022-11-18 11:58:43.280744,242,4,28829706
2022-11-18 11:58:43.354115,243,4,28830621
2022-11-18 11:58:43.507897,141,6,1.4245175e-316
2022-11-18 11:58:43.601369,68,1,28833741
2022-11-18 11:58:43.990343,69,1,28838630
2022-11-18 11:58:44.135077,244,4,28840481
2022-11-18 11:58:44.380321,70,1,28843606
2022-11-18 11:58:44.603453,142,6,1.4252003e-316
2022-11-18 11:58:44.772309,71,1,28848488
2022-11-18 11:58:45.005492,245,4,28851460
2022-11-18 11:58:45.159272,72,1,28853367
2022-11-18 11:58:45.549253,73,1,28858326
2022-11-18 11:58:45.699010,143,6,1.42588334e-316
2022-11-18 11:58:45.875907,246,4,28862434
2022-11-18 11:58:45.941239,74,1,28863269
2022-11-18 11:58:46.303074,75,1,28867845
2022-11-18 11:58:46.754364,247,4,28873517
2022-11-18 11:58:46.803614,144,6,1.4265714e-316
2022-11-18 11:58:46.820701,35,10,40159.125
2022-11-18 11:58:46.852864,76,1,28874784
2022-11-18 11:58:47.513213,77,1,28883097
2022-11-18 11:58:47.626790,248,4,28884493
2022-11-18 11:58:47.909222,145,6,1.4272593e-316
2022-11-18 11:58:48.165522,78,1,28891331
2022-11-18 11:58:48.504241,249,4,28895571
2022-11-18 11:58:48.818836,79,1,28899560
2022-11-18 11:58:48.882158,80,1,28900167
2022-11-18 11:58:49.010810,146,6,1.42794725e-316
2022-11-18 11:58:49.391743,250,4,28906754
2022-11-18 11:58:49.547533,81,1,28908706
2022-11-18 11:58:49.585727,82,1,28909227
2022-11-18 11:58:50.118429,147,6,1.4286354e-316
2022-11-18 11:58:50.197832,83,1,28916938
2022-11-18 11:58:50.254117,251,4,28917628
2022-11-18 11:58:50.318444,252,4,28918237
2022-11-18 11:58:50.851146,84,1,28925173
2022-11-18 11:58:50.890345,85,1,28925689
2022-11-18 11:58:51.115487,253,4,28928505
2022-11-18 11:58:51.230068,148,6,1.42932845e-316
2022-11-18 11:58:51.503455,86,1,28933408
2022-11-18 11:58:51.979873,254,4,28939381
2022-11-18 11:58:52.357789,149,6,1.4300314e-316
2022-11-18 11:58:52.365830,36,10,40235.625
2022-11-18 11:58:52.611075,87,1,28947338
2022-11-18 11:58:52.655298,88,1,28947893
2022-11-18 11:58:52.842247,255,4,28950255
2022-11-18 11:58:53.463397,150,6,1.43071935e-316
2022-11-18 11:58:53.713667,89,1,28961266
2022-11-18 11:58:53.720702,256,4,28961337
2022-11-18 11:58:53.755881,90,1,28961820
2022-11-18 11:58:54.575036,151,6,1.4314124e-316
2022-11-18 11:58:54.583077,88,2,28972211
2022-11-18 11:58:54.591118,257,4,28972313
2022-11-18 11:58:54.817265,91,1,28975188
2022-11-18 11:58:54.868526,92,1,28975740
2022-11-18 11:58:54.970040,89,2,28977091
2022-11-18 11:58:55.365044,90,2,28982069
2022-11-18 11:58:55.469574,258,4,28983392
2022-11-18 11:58:55.698737,152,6,1.43211054e-316
2022-11-18 11:58:55.753012,91,2,28986951
2022-11-18 11:58:55.922875,93,1,28989114
2022-11-18 11:58:55.971119,94,1,28989715
2022-11-18 11:58:56.138970,92,2,28991828
2022-11-18 11:58:56.349036,259,4,28994472
2022-11-18 11:58:56.527943,93,2,28996707
2022-11-18 11:58:56.800325,153,6,1.4327985e-316
2022-11-18 11:58:56.921942,94,2,29001689
2022-11-18 11:58:57.041548,95,1,29003235
2022-11-18 11:58:57.220456,260,4,29005448
2022-11-18 11:58:57.307900,95,2,29006565
2022-11-18 11:58:57.703909,96,2,29011548
2022-11-18 11:58:57.912969,154,6,1.4334914e-316
2022-11-18 11:58:58.097907,97,2,29016528
2022-11-18 11:58:58.098912,261,4,29016528
2022-11-18 11:58:58.148162,96,1,29017161
2022-11-18 11:58:58.194397,97,1,29017717
2022-11-18 11:58:58.485875,98,2,29021406
2022-11-18 11:58:58.879874,99,2,29026388
2022-11-18 11:58:58.961287,262,4,29027405
2022-11-18 11:58:59.107026,155,6,1.43423468e-316
2022-11-18 11:58:59.253771,98,1,29031097
2022-11-18 11:58:59.275883,100,2,29031366
2022-11-18 11:58:59.283924,99,1,29031490
2022-11-18 11:58:59.670886,101,2,29036348
2022-11-18 11:58:59.815621,263,4,29038177
2022-11-18 11:59:00.066896,102,2,29041329
2022-11-18 11:59:00.210624,156,6,1.43492276e-316
2022-11-18 11:59:00.357369,100,1,29045021
2022-11-18 11:59:00.404609,101,1,29045563
2022-11-18 11:59:00.452853,103,2,29046206
2022-11-18 11:59:00.687042,264,4,29049157
2022-11-18 11:59:00.839816,104,2,29051087
2022-11-18 11:59:01.234820,105,2,29056067
2022-11-18 11:59:01.339351,157,6,1.4356258e-316
2022-11-18 11:59:01.461972,102,1,29058937
2022-11-18 11:59:01.508207,103,1,29059452
2022-11-18 11:59:01.548411,265,4,29060031
2022-11-18 11:59:01.620778,106,2,29060945
2022-11-18 11:59:02.007741,107,2,29065826
2022-11-18 11:59:02.396715,108,2,29070702
2022-11-18 11:59:02.403751,266,4,29070804
2022-11-18 11:59:02.434908,158,6,1.4363087e-316
2022-11-18 11:59:02.453000,37,10,40202.4375
2022-11-18 11:59:02.565571,104,1,29072861
2022-11-18 11:59:02.790713,109,2,29075684
2022-11-18 11:59:03.177676,110,2,29080563
2022-11-18 11:59:03.282206,267,4,29081885
2022-11-18 11:59:03.533482,159,6,1.43699166e-316
2022-11-18 11:59:03.556598,38,10,40229.4375
2022-11-18 11:59:03.572679,111,2,29085440
2022-11-18 11:59:03.669169,105,1,29086798
2022-11-18 11:59:03.959643,112,2,29090423
2022-11-18 11:59:04.143575,268,4,29092761
2022-11-18 11:59:04.347610,113,2,29095301
2022-11-18 11:59:04.638084,160,6,1.43767975e-316
2022-11-18 11:59:04.708441,114,2,29099874
2022-11-18 11:59:04.774778,106,1,29100710
2022-11-18 11:59:04.814982,107,1,29101226
2022-11-18 11:59:05.032084,269,4,29103942
2022-11-18 11:59:05.266271,115,2,29106889
2022-11-18 11:59:05.733642,161,6,1.4383627e-316
2022-11-18 11:59:05.896468,270,4,29114818
2022-11-18 11:59:05.927626,116,2,29115224
2022-11-18 11:59:05.968835,108,1,29115754
2022-11-18 11:59:06.011049,109,1,29116299
2022-11-18 11:59:06.385951,162,6,1.43876946e-316
2022-11-18 11:59:06.579935,117,2,29123457
2022-11-18 11:59:06.740751,271,4,29125488
2022-11-18 11:59:07.030219,163,6,1.4391712e-316
2022-11-18 11:59:07.073439,110,1,29129679
2022-11-18 11:59:07.232244,118,2,29131690
2022-11-18 11:59:07.603125,272,4,29136366
2022-11-18 11:59:07.684539,164,6,1.439578e-316
2022-11-18 11:59:07.692579,39,10,40262.4375
2022-11-18 11:59:07.958931,119,2,29140836
2022-11-18 11:59:07.994109,120,2,29141243
2022-11-18 11:59:08.201159,111,1,29143806
2022-11-18 11:59:08.227291,112,1,29144242
2022-11-18 11:59:08.345893,165,6,1.4399898e-316
2022-11-18 11:59:08.361974,40,10,40256.24609375
2022-11-18 11:59:08.483592,273,4,29147343
2022-11-18 11:59:08.611240,121,2,29149069
2022-11-18 11:59:08.991167,166,6,1.44039147e-316
2022-11-18 11:59:09.009258,41,10,40428.75390625
2022-11-18 11:59:09.265558,122,2,29157302
2022-11-18 11:59:09.296716,113,1,29157730
2022-11-18 11:59:09.322849,114,1,29157952
2022-11-18 11:59:09.336920,274,4,29158218
2022-11-18 11:59:09.652522,167,6,1.4408034e-316
2022-11-18 11:59:09.918873,123,2,29165535
2022-11-18 11:59:10.208342,275,4,29169196
2022-11-18 11:59:10.296789,168,6,1.4412051e-316
2022-11-18 11:59:10.402325,115,1,29171658
2022-11-18 11:59:10.442529,116,1,29172165
2022-11-18 11:59:10.958144,169,6,1.4416169e-316
2022-11-18 11:59:11.022472,124,2,29179462
2022-11-18 11:59:11.079762,276,4,29180175
2022-11-18 11:59:11.508940,117,1,29185606
2022-11-18 11:59:11.538086,118,1,29185947
2022-11-18 11:59:11.540097,119,1,29186023
2022-11-18 11:59:11.618494,170,6,1.44202367e-316
2022-11-18 11:59:11.957212,277,4,29191253
2022-11-18 11:59:12.127074,125,2,29193386
2022-11-18 11:59:12.351211,171,6,1.4424806e-316
2022-11-18 11:59:12.367293,42,10,40256.24609375
2022-11-18 11:59:12.610527,120,1,29199506
2022-11-18 11:59:12.820592,278,4,29202129
2022-11-18 11:59:13.004526,172,6,1.4428924e-316
2022-11-18 11:59:13.031663,43,10,40293.9375
2022-11-18 11:59:13.231678,126,2,29207310
2022-11-18 11:59:13.673921,173,6,1.4433092e-316
2022-11-18 11:59:13.681962,44,10,40312.125
2022-11-18 11:59:13.707089,279,4,29213309
2022-11-18 11:59:13.725181,121,1,29213555
2022-11-18 11:59:13.772421,122,1,29214148
2022-11-18 11:59:14.336281,127,2,29221237
2022-11-18 11:59:14.376485,123,1,29221766
2022-11-18 11:59:14.419705,124,1,29222324
2022-11-18 11:59:14.577505,280,4,29224288
2022-11-18 11:59:15.029799,125,1,29229999
2022-11-18 11:59:15.448925,128,2,29235266
2022-11-18 11:59:15.456966,281,4,29235367
2022-11-18 11:59:15.683114,126,1,29238234
2022-11-18 11:59:16.335422,127,1,29246469
2022-11-18 11:59:16.345473,282,4,29246545
2022-11-18 11:59:16.367585,128,1,29246833
2022-11-18 11:59:16.383667,129,1,29247079
2022-11-18 11:59:16.562575,129,2,29249292
2022-11-18 11:59:16.987731,130,1,29254701
2022-11-18 11:59:17.020899,131,1,29254954
2022-11-18 11:59:17.204832,283,4,29257424
2022-11-18 11:59:17.278205,284,4,29258338
2022-11-18 11:59:17.643056,132,1,29262943
2022-11-18 11:59:17.665168,130,2,29263232
2022-11-18 11:59:17.681250,133,1,29263400
2022-11-18 11:59:17.690296,134,1,29263519
2022-11-18 11:59:17.859152,174,6,1.44592323e-316
2022-11-18 11:59:17.867193,45,10,40210.125
2022-11-18 11:59:18.037055,285,4,29268361
2022-11-18 11:59:18.215962,135,1,29271170
2022-11-18 11:59:18.247120,136,1,29271645
2022-11-18 11:59:18.250136,137,1,29271702
2022-11-18 11:59:18.551665,175,6,1.4464685e-316
2022-11-18 11:59:18.560711,46,10,40259.625
2022-11-18 11:59:18.576792,131,2,29277281
2022-11-18 11:59:18.688358,138,1,29279405
2022-11-18 11:59:18.700419,286,4,29279520
2022-11-18 11:59:18.707455,139,1,29279770
2022-11-18 11:59:18.721526,140,1,29280021
2022-11-18 11:59:19.115525,176,6,1.44701517e-316
2022-11-18 11:59:19.132612,47,10,40301.625
2022-11-18 11:59:19.148693,141,1,29288554
2022-11-18 11:59:19.158744,142,1,29288837
2022-11-18 11:59:19.164775,143,1,29288962
2022-11-18 11:59:19.247194,287,4,29290623
2022-11-18 11:59:19.278351,132,2,29291300
2022-11-18 11:59:19.537667,144,1,29296813
2022-11-18 11:59:19.560784,145,1,29297290
2022-11-18 11:59:19.633151,177,6,1.44755083e-316
2022-11-18 11:59:19.827136,288,4,29302817
2022-11-18 11:59:19.933675,146,1,29305057
2022-11-18 11:59:19.938701,133,2,29305191
2022-11-18 11:59:19.947747,147,1,29305319
2022-11-18 11:59:19.955787,148,1,29305596
2022-11-18 11:59:20.149772,178,6,1.44808635e-316
2022-11-18 11:59:20.245256,289,4,29311627
2022-11-18 11:59:20.327675,149,1,29313254
2022-11-18 11:59:20.358832,150,1,29313965
2022-11-18 11:59:20.600056,134,2,29319079
2022-11-18 11:59:20.616137,290,4,29319419
2022-11-18 11:59:20.672423,179,6,1.44863046e-316
2022-11-18 11:59:20.713632,151,1,29321489
2022-11-18 11:59:20.746800,152,1,29322223
2022-11-18 11:59:21.099591,291,4,29329587
2022-11-18 11:59:21.108636,153,1,29329722
2022-11-18 11:59:21.142809,154,1,29330513
2022-11-18 11:59:21.262416,135,2,29332970
2022-11-18 11:59:21.333778,292,4,29334496
2022-11-18 11:59:21.495599,155,1,29337954
2022-11-18 11:59:21.514696,156,1,29338323
2022-11-18 11:59:21.519721,180,6,1.4495093e-316
2022-11-18 11:59:21.529772,157,1,29338652
2022-11-18 11:59:21.550879,158,1,29339009
2022-11-18 11:59:21.567966,293,4,29339410
2022-11-18 11:59:21.931812,159,1,29347120
2022-11-18 11:59:21.962970,160,1,29347746
2022-11-18 11:59:21.969000,161,1,29347844
2022-11-18 11:59:21.981061,136,2,29348048
2022-11-18 11:59:22.028301,294,4,29348894
2022-11-18 11:59:22.349933,181,6,1.4503713e-316
2022-11-18 11:59:22.415264,162,1,29357232
2022-11-18 11:59:22.432351,163,1,29357572
2022-11-18 11:59:22.445417,164,1,29357786
2022-11-18 11:59:22.456473,165,1,29358079
2022-11-18 11:59:22.642416,137,2,29361940
2022-11-18 11:59:22.924849,166,1,29367934
2022-11-18 11:59:22.965053,167,1,29368811
2022-11-18 11:59:22.971084,168,1,29368922
2022-11-18 11:59:23.316837,138,2,29376170
2022-11-18 11:59:23.441470,169,1,29378795
2022-11-18 11:59:23.955075,170,1,29389604
2022-11-18 11:59:23.978193,139,2,29390058
2022-11-18 11:59:24.479737,171,1,29400641
2022-11-18 11:59:24.510895,172,1,29401110
2022-11-18 11:59:24.639548,140,2,29403951
2022-11-18 11:59:24.929016,182,6,1.4530412e-316
2022-11-18 11:59:25.002388,173,1,29411627
2022-11-18 11:59:25.025505,174,1,29412116
2022-11-18 11:59:25.051638,175,1,29412647
2022-11-18 11:59:25.300902,141,2,29417842
2022-11-18 11:59:25.522024,176,1,29422506
2022-11-18 11:59:25.560218,177,1,29423298
2022-11-18 11:59:25.565243,178,1,29423376
2022-11-18 11:59:25.769279,183,6,1.4539117e-316
2022-11-18 11:59:25.970298,142,2,29431903
2022-11-18 11:59:26.042665,179,1,29433488
2022-11-18 11:59:26.561296,180,1,29444351
2022-11-18 11:59:26.589439,181,1,29444902
2022-11-18 11:59:26.590444,184,6,1.4547737e-316
2022-11-18 11:59:26.638688,143,2,29445962
2022-11-18 11:59:27.032687,144,2,29454093
2022-11-18 11:59:27.098019,182,1,29455534
2022-11-18 11:59:27.118121,183,1,29456070
2022-11-18 11:59:27.123146,184,1,29456162
2022-11-18 11:59:27.131187,185,1,29456332
2022-11-18 11:59:27.134203,186,1,29456422
2022-11-18 11:59:27.141238,187,1,29456560
2022-11-18 11:59:27.420655,145,2,29462393
2022-11-18 11:59:27.421660,185,6,1.45563567e-316
2022-11-18 11:59:27.810634,146,2,29470525
2022-11-18 11:59:27.930240,188,1,29473156
2022-11-18 11:59:27.977480,189,1,29474056
2022-11-18 11:59:28.202622,147,2,29478825
2022-11-18 11:59:28.589585,148,2,29486958
2022-11-18 11:59:28.761457,190,1,29490605
2022-11-18 11:59:28.777538,191,1,29490943
2022-11-18 11:59:28.985594,149,2,29495259
2022-11-18 11:59:29.081078,186,6,1.45736e-316
2022-11-18 11:59:29.107211,48,10,40282.125
2022-11-18 11:59:29.378587,150,2,29503559
2022-11-18 11:59:29.608755,192,1,29508391
2022-11-18 11:59:29.638908,193,1,29509036
2022-11-18 11:59:29.767561,151,2,29511690
2022-11-18 11:59:30.202768,152,2,29520839
2022-11-18 11:59:30.437962,194,1,29525799
2022-11-18 11:59:30.597772,153,2,29529140
2022-11-18 11:59:30.751553,187,6,1.4590924e-316
2022-11-18 11:59:30.992776,154,2,29537273
2022-11-18 11:59:31.269178,195,1,29543291
2022-11-18 11:59:31.386775,155,2,29545573
2022-11-18 11:59:31.662171,188,6,1.4600382e-316
2022-11-18 11:59:31.776755,156,2,29553874
2022-11-18 11:59:32.104415,196,1,29560858
2022-11-18 11:59:32.139593,197,1,29561600
2022-11-18 11:59:32.160701,157,2,29562005
2022-11-18 11:59:32.555704,158,2,29570306
2022-11-18 11:59:32.937642,198,1,29578360
2022-11-18 11:59:32.983877,199,1,29579322
2022-11-18 11:59:32.991918,159,2,29579453
2022-11-18 11:59:33.329630,189,6,1.4617708e-316
2022-11-18 11:59:33.468334,160,2,29589446
2022-11-18 11:59:33.765843,200,1,29595768
2022-11-18 11:59:33.983950,161,2,29600290
2022-11-18 11:59:34.499565,162,2,29611133
2022-11-18 11:59:34.607111,201,1,29613424
2022-11-18 11:59:34.629224,202,1,29613899
2022-11-18 11:59:35.000104,190,6,1.46350317e-316
2022-11-18 11:59:35.016186,163,2,29621972
2022-11-18 11:59:35.446368,203,1,29631047
2022-11-18 11:59:35.485567,204,1,29631886
2022-11-18 11:59:35.539842,164,2,29632985
2022-11-18 11:59:36.063499,165,2,29643995
2022-11-18 11:59:36.281605,205,1,29648626
2022-11-18 11:59:36.580119,166,2,29654836
2022-11-18 11:59:37.102770,167,2,29665849
2022-11-18 11:59:37.119857,206,1,29666246
2022-11-18 11:59:37.169107,207,1,29667241
2022-11-18 11:59:37.490739,191,6,1.46608946e-316
2022-11-18 11:59:37.628438,168,2,29676690
2022-11-18 11:59:37.960120,208,1,29683904
2022-11-18 11:59:37.998314,209,1,29684696
2022-11-18 11:59:38.005349,210,1,29684857
2022-11-18 11:59:38.151089,169,2,29687870
2022-11-18 11:59:38.328991,192,6,1.4669516e-316
2022-11-18 11:59:38.563179,295,4,29696511
2022-11-18 11:59:38.789327,211,1,29701311
2022-11-18 11:59:38.828525,212,1,29702046
2022-11-18 11:59:38.831540,213,1,29702212
2022-11-18 11:59:38.992356,170,2,29705491
2022-11-18 11:59:39.233580,193,6,1.46789724e-316
2022-11-18 11:59:39.248657,49,10,40325.4375
2022-11-18 11:59:39.699946,214,1,29720457
2022-11-18 11:59:39.718037,215,1,29720792
2022-11-18 11:59:39.723063,216,1,29720943
2022-11-18 11:59:39.820558,171,2,29722938
2022-11-18 11:59:40.062786,194,6,1.46875934e-316
2022-11-18 11:59:40.532168,217,1,29737905
2022-11-18 11:59:40.576391,218,1,29738800
2022-11-18 11:59:40.665845,172,2,29740723
2022-11-18 11:59:40.771381,296,4,29742925
2022-11-18 11:59:40.835707,297,4,29744282
2022-11-18 11:59:40.883952,195,6,1.4696131e-316
2022-11-18 11:59:41.368409,219,1,29755525
2022-11-18 11:59:41.416654,220,1,29756516
2022-11-18 11:59:41.499073,173,2,29758171
2022-11-18 11:59:41.717180,196,6,1.4704752e-316
2022-11-18 11:59:42.200631,221,1,29772969
2022-11-18 11:59:42.231789,222,1,29773657
2022-11-18 11:59:42.239830,223,1,29773792
2022-11-18 11:59:42.330290,174,2,29775621
2022-11-18 11:59:42.553421,197,6,1.47134553e-316
2022-11-18 11:59:43.029837,224,1,29790420
2022-11-18 11:59:43.158490,175,2,29793071
2022-11-18 11:59:43.384638,198,6,1.47220757e-316
2022-11-18 11:59:43.861054,225,1,29807872
2022-11-18 11:59:43.908294,226,1,29808863
2022-11-18 11:59:43.995737,176,2,29810689
2022-11-18 11:59:44.699307,227,1,29825493
2022-11-18 11:59:44.756597,228,1,29826549
2022-11-18 11:59:44.827959,177,2,29828136
2022-11-18 11:59:45.156627,298,4,29835083
2022-11-18 11:59:45.173713,299,4,29835422
2022-11-18 11:59:45.539570,229,1,29842984
2022-11-18 11:59:45.560676,199,6,1.4744675e-316
2022-11-18 11:59:45.577762,230,1,29843927
2022-11-18 11:59:45.665206,178,2,29845754
2022-11-18 11:59:46.079308,200,6,1.47500305e-316
2022-11-18 11:59:46.360735,231,1,29860392
2022-11-18 11:59:46.400938,232,1,29861243
2022-11-18 11:59:46.503459,179,2,29863371
2022-11-18 11:59:46.593917,201,6,1.47553876e-316
2022-11-18 11:59:47.278390,233,1,29879536
2022-11-18 11:59:47.317589,234,1,29880452
2022-11-18 11:59:47.341711,180,2,29880990
2022-11-18 11:59:47.651281,202,6,1.47663514e-316
2022-11-18 11:59:47.705556,300,4,29888614
2022-11-18 11:59:47.803052,301,4,29890646
2022-11-18 11:59:48.102579,235,1,29896988
2022-11-18 11:59:48.164886,203,6,1.4771708e-316
2022-11-18 11:59:48.180968,181,2,29898608
2022-11-18 11:59:48.683517,204,6,1.4777064e-316
2022-11-18 11:59:48.932782,236,1,29914436
2022-11-18 11:59:48.954894,237,1,29914844
2022-11-18 11:59:49.020225,182,2,29916224
2022-11-18 11:59:49.754952,46,3,29931642
2022-11-18 11:59:49.763998,238,1,29931884
2022-11-18 11:59:49.778070,9,8,40258.6171875
2022-11-18 11:59:49.794151,47,3,29932488
2022-11-18 11:59:49.796161,239,1,29932596
2022-11-18 11:59:49.850437,183,2,29933671
2022-11-18 11:59:49.874560,10,8,40246.9140625
2022-11-18 11:59:50.244436,205,6,1.47933017e-316
2022-11-18 11:59:50.252476,50,10,40395.75390625
2022-11-18 11:59:50.278609,240,1,29942726
2022-11-18 11:59:50.325849,241,1,29943706
2022-11-18 11:59:50.648486,302,4,29950443
2022-11-18 11:59:50.762062,184,2,29952816
2022-11-18 11:59:50.800255,242,1,29953577
2022-11-18 11:59:50.810306,303,4,29953836
2022-11-18 11:59:50.836439,243,1,29954438
2022-11-18 11:59:50.841464,244,1,29954551
2022-11-18 11:59:51.300794,206,6,1.48042665e-316
2022-11-18 11:59:51.310845,245,1,29964414
2022-11-18 11:59:51.350044,246,1,29965108
2022-11-18 11:59:51.358085,247,1,29965424
2022-11-18 11:59:51.591268,185,2,29970268
2022-11-18 11:59:51.818420,207,6,1.4809622e-316
2022-11-18 11:59:51.841537,248,1,29975256
2022-11-18 11:59:51.857619,249,1,29975893
2022-11-18 11:59:52.333030,208,6,1.48149793e-316
2022-11-18 11:59:52.343082,250,1,29986103
2022-11-18 11:59:52.376250,251,1,29986796
2022-11-18 11:59:52.429520,186,2,29987883
2022-11-18 11:59:52.840605,209,6,1.4820252e-316
2022-11-18 11:59:52.871763,252,1,29996942
2022-11-18 11:59:52.905937,253,1,29997917
2022-11-18 11:59:53.259731,187,2,30005330
2022-11-18 11:59:53.376323,254,1,30007788
2022-11-18 11:59:53.421552,255,1,30008757
2022-11-18 11:59:53.486884,48,3,30009907
2022-11-18 11:59:53.583374,304,4,30012109
2022-11-18 11:59:53.614531,305,4,30012786
2022-11-18 11:59:53.721072,306,4,30014987
2022-11-18 11:59:53.898974,256,1,30018801
2022-11-18 11:59:53.899979,210,6,1.48311333e-316
2022-11-18 11:59:54.092959,188,2,30022779
2022-11-18 11:59:54.412579,211,6,1.4836572e-316
2022-11-18 11:59:54.423636,257,1,30029813
2022-11-18 11:59:54.478917,258,1,30030697
2022-11-18 11:59:54.663854,49,3,30034809
2022-11-18 11:59:54.922165,189,2,30040228
2022-11-18 11:59:54.929200,212,6,1.48419296e-316
2022-11-18 11:59:54.945282,51,10,40353.9375
2022-11-18 11:59:54.947292,259,1,30040828
2022-11-18 11:59:54.994532,260,1,30041818
2022-11-18 11:59:55.446826,213,6,1.48472863e-316
2022-11-18 11:59:55.453862,52,10,40346.625
2022-11-18 11:59:55.470949,261,1,30051838
2022-11-18 11:59:55.518188,262,1,30052802
2022-11-18 11:59:55.760417,190,2,30057847
2022-11-18 11:59:55.960432,214,6,1.4852642e-316
2022-11-18 11:59:55.995610,263,1,30062848
2022-11-18 11:59:56.017722,264,1,30063304
2022-11-18 11:59:56.485093,215,6,1.48580826e-316
2022-11-18 11:59:56.519266,265,1,30073862
2022-11-18 11:59:56.557461,266,1,30074585
2022-11-18 11:59:56.589624,191,2,30075296
2022-11-18 11:59:57.009755,216,6,1.4863524e-316
2022-11-18 11:59:57.049958,267,1,30084829
2022-11-18 11:59:57.082122,268,1,30085697
2022-11-18 11:59:57.090162,269,1,30085839
2022-11-18 11:59:57.420841,192,2,30092743
2022-11-18 11:59:57.573615,270,1,30095929
2022-11-18 11:59:58.041991,307,4,30105622
