时间,次数,架号,检测值
2022-11-12 11:27:30.303099,815,4,25015118
2022-11-12 11:27:30.538457,940,2,25019928
2022-11-12 11:27:30.590317,833,3,25020891
2022-11-12 11:27:30.647162,923,1,25022100
2022-11-12 11:27:30.965296,734,5,25028493
2022-11-12 11:27:31.613533,816,4,25041398
2022-11-12 11:27:31.854876,941,2,25046207
2022-11-12 11:27:31.901750,834,3,25047169
2022-11-12 11:27:31.970561,924,1,25048530
2022-11-12 11:27:32.285703,735,5,25054772
2022-11-12 11:27:32.922969,817,4,25067674
2022-11-12 11:27:33.179272,942,2,25072646
2022-11-12 11:27:33.222155,835,3,25073608
2022-11-12 11:27:33.282990,925,1,25074855
2022-11-12 11:27:33.596139,736,5,25081207
2022-11-12 11:27:34.236396,818,4,25093954
2022-11-12 11:27:34.485717,943,2,25098922
2022-11-12 11:27:34.534585,836,3,25099883
2022-11-12 11:27:34.604395,926,1,25101289
2022-11-12 11:27:34.910562,737,5,25107517
2022-11-12 11:27:35.620630,819,4,25121672
2022-11-12 11:27:35.851002,837,3,25126320
2022-11-12 11:27:35.874937,944,2,25126800
2022-11-12 11:27:35.917822,927,1,25127559
2022-11-12 11:27:36.238949,738,5,25133876
2022-11-12 11:27:36.948018,820,4,25148107
2022-11-12 11:27:37.164429,838,3,25152595
2022-11-12 11:27:37.197339,945,2,25153237
2022-11-12 11:27:37.230251,928,1,25153834
2022-11-12 11:27:37.571322,739,5,25160506
2022-11-12 11:27:38.252468,821,4,25174381
2022-11-12 11:27:38.509768,946,2,25179507
2022-11-12 11:27:38.541681,929,1,25180102
2022-11-12 11:27:38.549660,839,3,25180309
2022-11-12 11:27:38.949572,740,5,25188378
2022-11-12 11:27:39.564897,822,4,25200658
2022-11-12 11:27:39.820204,947,2,25205782
2022-11-12 11:27:39.867075,840,3,25206742
2022-11-12 11:27:39.875053,930,1,25206857
2022-11-12 11:27:40.262001,741,5,25214699
2022-11-12 11:27:40.875333,823,4,25226931
2022-11-12 11:27:41.131635,948,2,25232055
2022-11-12 11:27:41.178507,841,3,25233015
2022-11-12 11:27:41.182496,931,1,25233125
2022-11-12 11:27:41.580414,742,5,25240971
2022-11-12 11:27:42.187761,824,4,25253205
2022-11-12 11:27:42.452043,949,2,25258485
2022-11-12 11:27:42.499912,932,1,25259392
2022-11-12 11:27:42.500909,842,3,25259445
2022-11-12 11:27:42.891847,743,5,25267245
2022-11-12 11:27:43.501187,825,4,25279485
2022-11-12 11:27:43.763474,950,2,25284762
2022-11-12 11:27:43.804363,843,3,25285565
2022-11-12 11:27:43.891126,933,1,25287281
2022-11-12 11:27:44.204275,744,5,25293511
2022-11-12 11:27:44.810624,826,4,25305760
2022-11-12 11:27:45.074905,951,2,25311041
2022-11-12 11:27:45.125767,844,3,25312006
2022-11-12 11:27:45.204553,934,1,25313553
2022-11-12 11:27:45.511719,745,5,25319783
2022-11-12 11:27:46.130034,827,4,25332032
2022-11-12 11:27:46.386337,952,2,25337322
2022-11-12 11:27:46.437199,845,3,25338284
2022-11-12 11:27:46.510001,935,1,25339833
2022-11-12 11:27:46.821154,746,5,25346063
2022-11-12 11:27:46.844092,747,5,25346483
2022-11-12 11:27:47.436480,828,4,25358308
2022-11-12 11:27:47.701758,953,2,25363598
2022-11-12 11:27:47.747633,846,3,25364562
2022-11-12 11:27:47.835395,936,1,25366273
2022-11-12 11:27:48.138570,748,5,25372346
2022-11-12 11:27:48.828693,829,4,25386192
2022-11-12 11:27:49.067043,847,3,25390999
2022-11-12 11:27:49.100951,954,2,25391640
2022-11-12 11:27:49.141840,937,1,25392543
2022-11-12 11:27:49.445015,749,5,25398619
2022-11-12 11:27:50.139126,830,4,25412466
2022-11-12 11:27:50.378475,848,3,25417277
2022-11-12 11:27:50.420361,955,2,25418078
2022-11-12 11:27:50.469230,938,1,25419016
2022-11-12 11:27:50.765422,750,5,25425054
2022-11-12 11:27:51.451556,831,4,25438745
2022-11-12 11:27:51.732790,956,2,25444353
2022-11-12 11:27:51.772682,939,1,25445248
2022-11-12 11:27:51.786643,849,3,25445316
2022-11-12 11:27:52.156637,751,5,25452930
2022-11-12 11:27:52.766978,832,4,25465021
2022-11-12 11:27:53.050206,957,2,25470790
2022-11-12 11:27:53.085110,940,1,25471524
2022-11-12 11:27:53.085110,850,3,25471432
2022-11-12 11:27:53.469066,752,5,25479205
2022-11-12 11:27:54.073421,833,4,25491298
2022-11-12 11:27:54.372608,958,2,25497066
2022-11-12 11:27:54.403524,941,1,25497837
2022-11-12 11:27:54.404521,851,3,25497867
2022-11-12 11:27:54.794460,753,5,25505711
2022-11-12 11:27:55.387845,834,4,25517576
2022-11-12 11:27:55.678059,959,2,25523341
2022-11-12 11:27:55.705980,852,3,25523982
2022-11-12 11:27:55.723931,942,1,25524270
2022-11-12 11:27:56.108883,754,5,25531943
2022-11-12 11:27:56.709249,835,4,25544014
2022-11-12 11:27:56.986495,960,2,25549620
2022-11-12 11:27:57.026387,853,3,25550419
2022-11-12 11:27:57.115145,943,1,25552138
2022-11-12 11:27:57.425301,755,5,25558387
2022-11-12 11:27:58.019684,836,4,25570291
2022-11-12 11:27:58.324854,961,2,25576374
2022-11-12 11:27:58.331835,854,3,25576536
2022-11-12 11:27:58.435553,944,1,25578406
2022-11-12 11:27:58.749698,756,5,25584625
2022-11-12 11:27:59.331116,837,4,25596567
2022-11-12 11:27:59.633293,962,2,25602647
2022-11-12 11:27:59.649250,855,3,25602809
2022-11-12 11:27:59.737012,945,1,25604688
2022-11-12 11:28:00.052155,757,5,25610928
2022-11-12 11:28:00.077086,758,5,25611537
2022-11-12 11:28:00.642547,838,4,25622845
2022-11-12 11:28:00.947717,963,2,25628923
2022-11-12 11:28:00.963674,856,3,25629245
2022-11-12 11:28:01.049440,946,1,25630965
2022-11-12 11:28:01.356605,759,5,25637198
2022-11-12 11:28:02.033762,839,4,25650719
2022-11-12 11:28:02.275106,857,3,25655524
2022-11-12 11:28:02.339932,964,2,25656807
2022-11-12 11:28:02.365859,947,1,25657400
2022-11-12 11:28:02.682996,760,5,25663636
2022-11-12 11:28:03.366138,840,4,25676992
2022-11-12 11:28:03.586537,858,3,25681803
2022-11-12 11:28:03.650363,965,2,25683084
2022-11-12 11:28:03.677290,948,1,25683675
2022-11-12 11:28:03.993430,761,5,25689916
2022-11-12 11:28:04.656626,841,4,25703270
2022-11-12 11:28:04.961795,966,2,25709361
2022-11-12 11:28:04.978749,859,3,25709681
2022-11-12 11:28:04.993708,949,1,25709950
2022-11-12 11:28:05.388634,762,5,25717955
2022-11-12 11:28:05.977033,842,4,25729707
2022-11-12 11:28:06.283200,967,2,25735799
2022-11-12 11:28:06.292175,860,3,25735959
2022-11-12 11:28:06.306137,950,1,25736225
2022-11-12 11:28:06.706049,763,5,25744230
2022-11-12 11:28:07.292454,843,4,25755984
2022-11-12 11:28:07.597625,968,2,25762076
2022-11-12 11:28:07.605605,861,3,25762237
2022-11-12 11:28:07.620562,951,1,25762537
2022-11-12 11:28:08.018478,764,5,25770505
2022-11-12 11:28:08.035432,765,5,25770937
2022-11-12 11:28:08.603886,844,4,25782261
2022-11-12 11:28:08.914042,969,2,25788513
2022-11-12 11:28:08.915039,862,3,25788513
2022-11-12 11:28:08.924014,952,1,25788774
2022-11-12 11:28:09.331906,766,5,25796781
2022-11-12 11:28:09.913323,845,4,25808538
2022-11-12 11:28:10.233452,970,2,25814788
2022-11-12 11:28:10.233452,863,3,25814788
2022-11-12 11:28:10.325203,953,1,25816652
2022-11-12 11:28:10.638351,767,5,25823046
2022-11-12 11:28:11.226749,846,4,25834814
2022-11-12 11:28:11.540894,971,2,25841065
2022-11-12 11:28:11.540894,864,3,25841066
2022-11-12 11:28:11.632645,954,1,25842926
2022-11-12 11:28:11.968730,768,5,25849482
2022-11-12 11:28:12.546159,847,4,25861252
2022-11-12 11:28:12.860305,972,2,25867500
2022-11-12 11:28:12.861302,865,3,25867501
2022-11-12 11:28:12.941084,955,1,25869201
2022-11-12 11:28:13.281159,769,5,25875800
2022-11-12 11:28:13.298113,770,5,25876245
2022-11-12 11:28:13.858588,848,4,25887530
2022-11-12 11:28:14.162760,866,3,25893617
2022-11-12 11:28:14.170739,973,2,25893777
2022-11-12 11:28:14.260494,956,1,25895631
2022-11-12 11:28:14.587604,771,5,25902194
2022-11-12 11:28:15.258778,849,4,25915569
2022-11-12 11:28:15.482170,867,3,25920053
2022-11-12 11:28:15.575915,957,1,25921909
2022-11-12 11:28:15.576913,974,2,25921649
2022-11-12 11:28:15.901031,772,5,25928504
2022-11-12 11:28:16.572205,850,4,25941846
2022-11-12 11:28:16.785624,868,3,25946165
2022-11-12 11:28:16.873385,975,2,25947925
2022-11-12 11:28:16.889342,958,1,25948218
2022-11-12 11:28:17.211467,773,5,25954728
2022-11-12 11:28:17.884634,851,4,25968124
2022-11-12 11:28:18.186811,976,2,25974206
2022-11-12 11:28:18.186811,869,3,25974206
2022-11-12 11:28:18.201771,959,1,25974452
2022-11-12 11:28:18.604675,774,5,25982648
2022-11-12 11:28:19.187090,852,4,25994239
2022-11-12 11:28:19.491263,870,3,26000326
2022-11-12 11:28:19.498244,977,2,26000486
2022-11-12 11:28:19.509214,960,1,26000739
2022-11-12 11:28:19.920095,775,5,26008934
2022-11-12 11:28:20.505503,853,4,26020670
2022-11-12 11:28:20.809675,871,3,26026765
2022-11-12 11:28:20.817653,978,2,26026924
2022-11-12 11:28:20.825632,961,1,26027052
2022-11-12 11:28:21.234519,776,5,26035207
2022-11-12 11:28:21.816934,854,4,26046949
2022-11-12 11:28:22.128088,979,2,26053201
2022-11-12 11:28:22.132078,962,1,26053283
2022-11-12 11:28:22.136067,872,3,26053363
2022-11-12 11:28:22.538971,777,5,26061446
2022-11-12 11:28:23.131358,855,4,26073228
2022-11-12 11:28:23.441514,980,2,26079481
2022-11-12 11:28:23.449492,873,3,26079641
2022-11-12 11:28:23.537254,963,1,26081362
2022-11-12 11:28:23.860374,778,5,26087882
2022-11-12 11:28:24.442791,856,4,26099504
2022-11-12 11:28:24.754940,981,2,26105758
2022-11-12 11:28:24.762919,874,3,26105919
2022-11-12 11:28:24.850680,964,1,26107653
2022-11-12 11:28:25.177790,779,5,26114200
2022-11-12 11:28:25.762200,857,4,26125782
2022-11-12 11:28:26.065375,982,2,26132035
2022-11-12 11:28:26.072356,875,3,26132196
2022-11-12 11:28:26.173084,965,1,26133913
2022-11-12 11:28:26.488224,780,5,26140462
2022-11-12 11:28:27.064656,858,4,26152062
2022-11-12 11:28:27.377804,983,2,26158313
2022-11-12 11:28:27.399744,876,3,26158473
2022-11-12 11:28:27.471549,966,1,26160192
2022-11-12 11:28:27.795667,781,5,26166737
2022-11-12 11:28:28.458862,859,4,26179942
2022-11-12 11:28:28.697214,877,3,26184751
2022-11-12 11:28:28.770016,984,2,26186192
2022-11-12 11:28:28.778991,967,1,26186462
2022-11-12 11:28:29.122059,782,5,26193177
2022-11-12 11:28:29.776278,860,4,26206222
2022-11-12 11:28:30.010640,878,3,26211026
2022-11-12 11:28:30.080451,985,2,26212466
2022-11-12 11:28:30.096407,968,1,26212740
2022-11-12 11:28:30.432492,783,5,26219448
2022-11-12 11:28:31.082723,861,4,26232497
2022-11-12 11:28:31.391882,986,2,26238741
2022-11-12 11:28:31.402852,879,3,26238902
2022-11-12 11:28:31.408836,969,1,26239004
2022-11-12 11:28:31.824704,784,5,26247327
2022-11-12 11:28:32.393159,862,4,26258774
2022-11-12 11:28:32.714284,987,2,26265175
2022-11-12 11:28:32.714284,880,3,26265176
2022-11-12 11:28:32.721265,970,1,26265282
2022-11-12 11:28:33.137133,785,5,26273589
2022-11-12 11:28:33.705586,863,4,26285049
2022-11-12 11:28:34.025715,988,2,26291449
2022-11-12 11:28:34.027710,971,1,26291551
2022-11-12 11:28:34.032697,881,3,26291608
2022-11-12 11:28:34.449564,786,5,26299864
2022-11-12 11:28:35.025994,864,4,26311486
2022-11-12 11:28:35.337147,989,2,26317724
2022-11-12 11:28:35.339142,972,1,26317819
2022-11-12 11:28:35.346123,882,3,26317887
2022-11-12 11:28:35.760994,787,5,26326148
2022-11-12 11:28:36.337426,865,4,26337760
2022-11-12 11:28:36.651572,990,2,26344005
2022-11-12 11:28:36.664537,883,3,26344166
2022-11-12 11:28:36.736340,973,1,26345741
2022-11-12 11:28:37.075418,788,5,26352421
2022-11-12 11:28:37.647860,866,4,26364034
2022-11-12 11:28:37.959013,991,2,26370283
2022-11-12 11:28:37.966992,884,3,26370443
2022-11-12 11:28:38.042785,974,1,26371978
2022-11-12 11:28:38.379870,789,5,26378698
2022-11-12 11:28:38.960289,867,4,26390308
2022-11-12 11:28:39.272440,992,2,26396563
2022-11-12 11:28:39.272440,885,3,26396563
2022-11-12 11:28:39.355214,975,1,26398257
2022-11-12 11:28:39.697284,790,5,26405020
2022-11-12 11:28:39.722216,791,5,26405595
2022-11-12 11:28:40.271721,868,4,26416588
2022-11-12 11:28:40.583872,993,2,26422842
2022-11-12 11:28:40.584870,886,3,26422842
2022-11-12 11:28:40.667643,976,1,26424569
2022-11-12 11:28:41.010710,792,5,26431417
2022-11-12 11:28:41.664930,869,4,26444470
2022-11-12 11:28:41.904280,887,3,26449283
2022-11-12 11:28:41.985059,977,1,26450814
2022-11-12 11:28:41.985059,994,2,26450886
2022-11-12 11:28:42.329123,793,5,26457844
2022-11-12 11:28:42.968384,870,4,26470591
2022-11-12 11:28:43.210726,888,3,26475399
2022-11-12 11:28:43.297488,978,1,26477128
2022-11-12 11:28:43.297488,995,2,26477162
2022-11-12 11:28:43.655514,794,5,26484316
2022-11-12 11:28:44.288791,871,4,26497028
2022-11-12 11:28:44.609918,979,1,26503398
2022-11-12 11:28:44.611913,996,2,26503439
2022-11-12 11:28:44.612910,889,3,26503439
2022-11-12 11:28:45.048723,795,5,26512193
2022-11-12 11:28:45.616179,872,4,26523626
2022-11-12 11:28:45.911376,890,3,26529557
2022-11-12 11:28:45.921349,980,1,26529685
2022-11-12 11:28:45.922346,997,2,26529715
2022-11-12 11:28:46.361153,796,5,26538463
2022-11-12 11:28:46.929606,873,4,26549902
2022-11-12 11:28:47.247741,981,1,26555948
2022-11-12 11:28:47.248738,998,2,26555990
2022-11-12 11:28:47.249735,891,3,26555990
2022-11-12 11:28:47.680563,797,5,26564899
2022-11-12 11:28:48.240040,874,4,26576181
2022-11-12 11:28:48.538230,892,3,26582107
2022-11-12 11:28:48.546209,982,1,26582218
2022-11-12 11:28:48.548203,999,2,26582266
2022-11-12 11:28:48.986010,798,5,26591175
2022-11-12 11:28:49.554466,875,4,26602457
2022-11-12 11:28:49.847666,893,3,26608381
2022-11-12 11:28:49.856641,1000,2,26608541
2022-11-12 11:28:49.944402,983,1,26610086
2022-11-12 11:28:50.320379,799,5,26617809
2022-11-12 11:28:50.865896,876,4,26628734
2022-11-12 11:28:51.168073,1001,2,26634812
2022-11-12 11:28:51.177049,894,3,26634973
2022-11-12 11:28:51.251847,984,1,26636516
2022-11-12 11:28:51.639790,800,5,26644201
2022-11-12 11:28:52.175332,877,4,26655010
2022-11-12 11:28:52.478507,1002,2,26661088
2022-11-12 11:28:52.495461,895,3,26661410
2022-11-12 11:28:52.564276,985,1,26662795
2022-11-12 11:28:52.954213,801,5,26670634
2022-11-12 11:28:53.486764,878,4,26681284
2022-11-12 11:28:53.791936,1003,2,26687367
2022-11-12 11:28:53.810884,896,3,26687688
2022-11-12 11:28:53.880693,986,1,26689072
2022-11-12 11:28:54.273623,802,5,26697071
2022-11-12 11:28:54.879974,879,4,26709157
2022-11-12 11:28:55.120320,897,3,26713968
2022-11-12 11:28:55.184146,1004,2,26715249
2022-11-12 11:28:55.186140,987,1,26715345
2022-11-12 11:28:55.588049,803,5,26723355
2022-11-12 11:28:56.193400,880,4,26735436
2022-11-12 11:28:56.431751,898,3,26740246
2022-11-12 11:28:56.495578,1005,2,26741529
2022-11-12 11:28:56.514526,988,1,26741950
2022-11-12 11:28:56.911447,804,5,26749631
2022-11-12 11:28:57.512811,881,4,26761875
2022-11-12 11:28:57.808007,1006,2,26767807
2022-11-12 11:28:57.822966,899,3,26768129
2022-11-12 11:28:57.830944,989,1,26768223
2022-11-12 11:28:58.296678,805,5,26777553
2022-11-12 11:28:58.824241,882,4,26788153
2022-11-12 11:28:59.120436,1007,2,26794086
2022-11-12 11:28:59.135395,900,3,26794408
2022-11-12 11:28:59.154343,990,1,26794834
2022-11-12 11:28:59.602127,806,5,26803781
2022-11-12 11:29:00.136671,883,4,26814433
2022-11-12 11:29:00.431867,1008,2,26820362
2022-11-12 11:29:00.439846,901,3,26820523
2022-11-12 11:29:00.470761,991,1,26821131
2022-11-12 11:29:00.913557,807,5,26830060
2022-11-12 11:29:01.449120,884,4,26840711
2022-11-12 11:29:01.744315,1009,2,26846640
2022-11-12 11:29:01.760272,902,3,26846962
2022-11-12 11:29:01.784207,992,1,26847526
2022-11-12 11:29:02.225008,808,5,26856327
2022-11-12 11:29:02.758088,885,4,26866986
2022-11-12 11:29:03.072739,1010,2,26872917
2022-11-12 11:29:03.073736,903,3,26873238
2022-11-12 11:29:03.080717,1011,2,26873397
2022-11-12 11:29:03.193411,993,1,26875608
2022-11-12 11:29:03.536477,809,5,26882600
2022-11-12 11:29:04.073019,886,4,26893261
2022-11-12 11:29:04.370209,1012,2,26899190
2022-11-12 11:29:04.392149,904,3,26899669
2022-11-12 11:29:04.503846,994,1,26901884
2022-11-12 11:29:04.847909,810,5,26908868
2022-11-12 11:29:05.383452,887,4,26919537
2022-11-12 11:29:05.681642,1013,2,26925464
2022-11-12 11:29:05.712557,905,3,26926104
2022-11-12 11:29:05.811289,995,1,26928107
2022-11-12 11:29:06.160338,811,5,26935147
2022-11-12 11:29:06.696879,888,4,26945813
2022-11-12 11:29:06.990080,1014,2,26951737
2022-11-12 11:29:07.030969,906,3,26952538
2022-11-12 11:29:07.128704,996,1,26954421
2022-11-12 11:29:07.489721,812,5,26961776
2022-11-12 11:29:08.087096,889,4,26973690
2022-11-12 11:29:08.334423,907,3,26978649
2022-11-12 11:29:08.383289,1015,2,26979609
2022-11-12 11:29:08.440135,997,1,26980693
2022-11-12 11:29:08.803149,813,5,26988047
2022-11-12 11:29:08.826088,814,5,26988445
2022-11-12 11:29:09.400522,890,4,26999967
2022-11-12 11:29:09.656825,908,3,27005086
2022-11-12 11:29:09.704694,1016,2,27006048
2022-11-12 11:29:09.745583,998,1,27006934
2022-11-12 11:29:10.117571,815,5,27014321
2022-11-12 11:29:10.711953,891,4,27026243
2022-11-12 11:29:11.015129,1017,2,27032330
2022-11-12 11:29:11.048040,909,3,27032972
2022-11-12 11:29:11.058013,999,1,27033248
2022-11-12 11:29:11.513773,816,5,27042371
2022-11-12 11:29:12.014410,892,4,27052357
2022-11-12 11:29:12.325563,1018,2,27058609
2022-11-12 11:29:12.358473,910,3,27059252
2022-11-12 11:29:12.373433,1000,1,27059523
2022-11-12 11:29:12.830190,817,5,27068643
2022-11-12 11:29:12.863101,818,5,27069073
2022-11-12 11:29:13.326840,893,4,27078635
2022-11-12 11:29:13.639988,1019,2,27084889
2022-11-12 11:29:13.690850,1001,1,27085964
2022-11-12 11:29:13.693843,911,3,27085691
2022-11-12 11:29:14.135638,819,5,27094917
2022-11-12 11:29:14.657221,894,4,27105237
2022-11-12 11:29:14.965380,1020,2,27111489
2022-11-12 11:29:14.984329,912,3,27111811
2022-11-12 11:29:15.006269,1002,1,27112241
2022-11-12 11:29:15.449065,820,5,27121192
2022-11-12 11:29:15.984607,895,4,27131676
2022-11-12 11:29:16.277809,1021,2,27137767
2022-11-12 11:29:16.302742,913,3,27138250
2022-11-12 11:29:16.392497,1003,1,27140116
2022-11-12 11:29:16.762493,821,5,27147464
2022-11-12 11:29:17.287063,896,4,27157953
2022-11-12 11:29:17.606196,1022,2,27164362
2022-11-12 11:29:17.621154,914,3,27164524
2022-11-12 11:29:17.710910,1004,1,27166391
2022-11-12 11:29:18.079907,822,5,27173736
2022-11-12 11:29:18.598495,897,4,27184230
2022-11-12 11:29:18.919622,1023,2,27190640
2022-11-12 11:29:18.934581,915,3,27190800
2022-11-12 11:29:19.022342,1005,1,27192668
2022-11-12 11:29:19.399318,823,5,27200164
2022-11-12 11:29:19.909927,898,4,27210503
2022-11-12 11:29:20.240029,1024,2,27217073
2022-11-12 11:29:20.247010,916,3,27217234
2022-11-12 11:29:20.328787,1006,1,27218938
2022-11-12 11:29:20.709751,824,5,27226438
2022-11-12 11:29:20.737676,825,5,27226988
2022-11-12 11:29:21.303136,899,4,27238381
2022-11-12 11:29:21.558441,917,3,27243504
2022-11-12 11:29:21.640220,1025,2,27245106
2022-11-12 11:29:21.648200,1007,1,27245209
2022-11-12 11:29:22.022180,826,5,27252839
2022-11-12 11:29:22.614568,900,4,27264658
2022-11-12 11:29:22.863889,918,3,27269619
2022-11-12 11:29:22.949656,1026,2,27271379
2022-11-12 11:29:22.965612,1008,1,27271682
2022-11-12 11:29:23.342587,827,5,27279193
2022-11-12 11:29:23.367519,828,5,27279714
2022-11-12 11:29:23.925999,901,4,27290932
2022-11-12 11:29:24.254112,919,3,27297492
2022-11-12 11:29:24.265078,1027,2,27297654
2022-11-12 11:29:24.274054,1009,1,27297914
2022-11-12 11:29:24.728815,829,5,27307021
2022-11-12 11:29:25.238428,902,4,27317208
2022-11-12 11:29:25.575513,1028,2,27323927
2022-11-12 11:29:25.577507,920,3,27323928
2022-11-12 11:29:25.592466,1010,1,27324225
2022-11-12 11:29:26.048227,830,5,27333457
2022-11-12 11:29:26.550858,903,4,27343486
2022-11-12 11:29:26.885946,1029,2,27350207
2022-11-12 11:29:26.886943,921,3,27350208
2022-11-12 11:29:26.895919,1011,1,27350458
2022-11-12 11:29:27.360655,831,5,27359744
2022-11-12 11:29:27.390574,832,5,27360307
2022-11-12 11:29:27.398552,833,5,27360435
2022-11-12 11:29:27.869270,904,4,27369922
2022-11-12 11:29:28.215329,1012,1,27376779
2022-11-12 11:29:28.216327,1030,2,27376490
2022-11-12 11:29:28.217324,922,3,27376490
2022-11-12 11:29:28.680065,834,5,27386064
2022-11-12 11:29:29.196659,905,4,27396354
2022-11-12 11:29:29.511801,1031,2,27402769
2022-11-12 11:29:29.519780,923,3,27402928
2022-11-12 11:29:29.600560,1013,1,27404629
2022-11-12 11:29:29.982520,835,5,27412297
2022-11-12 11:29:30.510085,906,4,27422793
2022-11-12 11:29:30.823233,1032,2,27429048
2022-11-12 11:29:30.829217,924,3,27429208
2022-11-12 11:29:30.916978,1014,1,27430951
2022-11-12 11:29:31.309909,836,5,27438767
2022-11-12 11:29:31.812541,907,4,27448915
2022-11-12 11:29:32.142643,1033,2,27455487
2022-11-12 11:29:32.143640,925,3,27455487
2022-11-12 11:29:32.224422,1015,1,27457176
2022-11-12 11:29:32.623335,837,5,27465045
2022-11-12 11:29:32.639292,838,5,27465445
2022-11-12 11:29:33.134944,908,4,27475352
2022-11-12 11:29:33.457068,1034,2,27481766
2022-11-12 11:29:33.459063,926,3,27481766
2022-11-12 11:29:33.541836,1016,1,27483489
2022-11-12 11:29:33.934767,839,5,27491321
2022-11-12 11:29:34.526157,909,4,27503236
2022-11-12 11:29:34.775480,927,3,27508204
2022-11-12 11:29:34.847286,1035,2,27509647
2022-11-12 11:29:34.865237,1017,1,27509934
2022-11-12 11:29:35.246199,840,5,27517592
2022-11-12 11:29:35.261159,841,5,27517986
2022-11-12 11:29:35.838587,910,4,27529513
2022-11-12 11:29:36.086912,928,3,27534483
2022-11-12 11:29:36.159713,1036,2,27535924
2022-11-12 11:29:36.173676,1018,1,27536206
2022-11-12 11:29:36.551646,842,5,27543853
2022-11-12 11:29:37.158995,911,4,27555949
2022-11-12 11:29:37.472142,1037,2,27562198
2022-11-12 11:29:37.479123,929,3,27562361
2022-11-12 11:29:37.487102,1019,1,27562492
2022-11-12 11:29:37.494083,1038,2,27562680
2022-11-12 11:29:37.948845,843,5,27571742
2022-11-12 11:29:38.468432,912,4,27582226
2022-11-12 11:29:38.780583,1039,2,27588470
2022-11-12 11:29:38.798534,930,3,27588793
2022-11-12 11:29:38.805515,1020,1,27588911
2022-11-12 11:29:38.806512,1040,2,27588952
2022-11-12 11:29:39.257286,844,5,27598008
2022-11-12 11:29:39.781860,913,4,27608502
2022-11-12 11:29:40.092013,1041,2,27614746
2022-11-12 11:29:40.110962,931,3,27615068
2022-11-12 11:29:40.132903,1021,1,27615577
2022-11-12 11:29:40.572706,845,5,27624358
2022-11-12 11:29:41.095286,914,4,27634777
2022-11-12 11:29:41.414417,1042,2,27641178
2022-11-12 11:29:41.422396,932,3,27641339
2022-11-12 11:29:41.455306,1022,1,27641926
2022-11-12 11:29:41.878154,846,5,27650554
2022-11-12 11:29:42.408711,915,4,27661052
2022-11-12 11:29:42.726846,1043,2,27667451
2022-11-12 11:29:42.734824,933,3,27667611
2022-11-12 11:29:42.845522,1023,1,27669840
2022-11-12 11:29:43.197564,847,5,27676872
2022-11-12 11:29:43.726126,916,4,27687489
2022-11-12 11:29:44.038278,1044,2,27693728
2022-11-12 11:29:44.055232,934,3,27694049
2022-11-12 11:29:44.157951,1024,1,27696079
2022-11-12 11:29:44.512987,848,5,27703120
2022-11-12 11:29:45.040551,917,4,27713761
2022-11-12 11:29:45.349708,1045,2,27720007
2022-11-12 11:29:45.355692,935,3,27720166
2022-11-12 11:29:45.472376,1025,1,27722352
2022-11-12 11:29:45.819430,849,5,27729431
2022-11-12 11:29:45.839376,850,5,27729889
2022-11-12 11:29:46.351982,918,4,27740030
2022-11-12 11:29:46.662137,1046,2,27746281
2022-11-12 11:29:46.676099,936,3,27746602
2022-11-12 11:29:46.781811,1026,1,27748629
2022-11-12 11:29:47.125875,851,5,27755659
2022-11-12 11:29:47.742198,919,4,27767909
2022-11-12 11:29:47.982544,937,3,27772720
2022-11-12 11:29:48.056345,1047,2,27774163
2022-11-12 11:29:48.093245,1027,1,27774915
2022-11-12 11:29:48.439302,852,5,27781941
2022-11-12 11:29:49.052633,920,4,27794188
2022-11-12 11:29:49.296970,938,3,27798998
2022-11-12 11:29:49.366780,1048,2,27800441
2022-11-12 11:29:49.406671,1028,1,27801177
2022-11-12 11:29:49.749736,853,5,27808218
2022-11-12 11:29:50.365062,921,4,27820463
2022-11-12 11:29:50.676215,1049,2,27826717
2022-11-12 11:29:50.694166,939,3,27827037
2022-11-12 11:29:50.711120,1029,1,27827452
2022-11-12 11:29:51.150923,854,5,27836093
2022-11-12 11:29:51.670511,922,4,27846582
2022-11-12 11:29:51.988644,1050,2,27852992
2022-11-12 11:29:52.012579,940,3,27853473
2022-11-12 11:29:52.023549,1030,1,27853730
2022-11-12 11:29:52.460361,855,5,27862392
2022-11-12 11:29:52.989920,923,4,27873021
2022-11-12 11:29:53.309051,1051,2,27879430
2022-11-12 11:29:53.333984,941,3,27879911
2022-11-12 11:29:53.342960,1031,1,27880035
2022-11-12 11:29:53.767803,856,5,27888671
2022-11-12 11:29:53.787749,857,5,27889065
2022-11-12 11:29:54.308332,924,4,27899455
2022-11-12 11:29:54.619486,1052,2,27905706
2022-11-12 11:29:54.647410,1032,1,27906302
2022-11-12 11:29:54.653394,942,3,27906348
2022-11-12 11:29:55.085220,858,5,27914942
2022-11-12 11:29:55.102174,859,5,27915294
2022-11-12 11:29:55.620761,925,4,27925735
2022-11-12 11:29:55.940890,1053,2,27931983
2022-11-12 11:29:55.971806,943,3,27932623
2022-11-12 11:29:56.063558,1033,1,27934519
2022-11-12 11:29:56.390667,860,5,27941207
2022-11-12 11:29:56.931196,926,4,27952012
2022-11-12 11:29:57.255315,1054,2,27958416
2022-11-12 11:29:57.277256,944,3,27958898
2022-11-12 11:29:57.373992,1034,1,27960777
2022-11-12 11:29:57.709081,861,5,27967481
