时间,次数,架号,检测值
2022-11-12 14:33:29.182234,117,2,23073863
2022-11-12 14:33:29.241089,116,1,23074881
2022-11-12 14:33:29.256052,116,3,23075147
2022-11-12 14:33:29.659059,121,5,23083079
2022-11-12 14:33:30.223665,117,4,23094691
2022-11-12 14:33:30.512949,118,2,23100303
2022-11-12 14:33:30.558836,117,3,23101423
2022-11-12 14:33:30.625673,117,1,23102634
2022-11-12 14:33:30.961842,122,5,23109505
2022-11-12 14:33:31.551386,118,4,23121291
2022-11-12 14:33:31.815735,119,2,23126579
2022-11-12 14:33:31.871595,118,3,23127701
2022-11-12 14:33:31.937433,118,1,23129068
2022-11-12 14:33:32.287569,123,5,23135985
2022-11-12 14:33:32.871129,119,4,23147729
2022-11-12 14:33:33.143456,120,2,23153177
2022-11-12 14:33:33.184356,119,3,23153979
2022-11-12 14:33:33.251190,119,1,23155342
2022-11-12 14:33:33.610304,124,5,23162464
2022-11-12 14:33:34.184885,120,4,23174005
2022-11-12 14:33:34.465193,121,2,23179613
2022-11-12 14:33:34.497116,120,3,23180254
2022-11-12 14:33:34.569936,120,1,23181653
2022-11-12 14:33:34.924062,125,5,23188702
2022-11-12 14:33:35.578447,121,4,23201886
2022-11-12 14:33:35.808877,121,3,23206529
2022-11-12 14:33:35.858755,122,2,23207490
2022-11-12 14:33:35.874714,121,1,23207884
2022-11-12 14:33:36.232832,126,5,23214973
2022-11-12 14:33:36.890210,122,4,23228162
2022-11-12 14:33:37.122634,122,3,23232804
2022-11-12 14:33:37.169518,123,2,23233759
2022-11-12 14:33:37.192462,122,1,23234199
2022-11-12 14:33:37.545590,127,5,23241253
2022-11-12 14:33:38.201970,123,4,23254438
2022-11-12 14:33:38.482279,124,2,23260037
2022-11-12 14:33:38.506221,123,1,23260468
2022-11-12 14:33:38.515198,123,3,23260678
2022-11-12 14:33:38.938153,128,5,23269129
2022-11-12 14:33:39.515729,124,4,23280714
2022-11-12 14:33:39.793042,125,2,23286313
2022-11-12 14:33:39.817981,124,1,23286748
2022-11-12 14:33:39.824964,124,3,23286957
2022-11-12 14:33:40.249915,129,5,23295407
2022-11-12 14:33:40.824496,125,4,23306986
2022-11-12 14:33:41.117773,126,2,23312593
2022-11-12 14:33:41.130741,125,1,23313026
2022-11-12 14:33:41.138721,125,3,23313235
2022-11-12 14:33:41.560680,130,5,23321679
2022-11-12 14:33:42.149228,126,4,23333418
2022-11-12 14:33:42.418562,127,2,23338873
2022-11-12 14:33:42.443500,126,1,23339296
2022-11-12 14:33:42.452479,126,3,23339513
2022-11-12 14:33:42.875435,131,5,23347957
2022-11-12 14:33:43.458996,127,4,23359695
2022-11-12 14:33:43.737306,128,2,23365307
2022-11-12 14:33:43.761247,127,3,23365788
2022-11-12 14:33:43.829081,127,1,23367173
2022-11-12 14:33:44.195176,132,5,23374354
2022-11-12 14:33:44.771755,128,4,23385975
2022-11-12 14:33:45.052062,129,2,23391585
2022-11-12 14:33:45.085979,128,3,23392228
2022-11-12 14:33:45.146829,128,1,23393454
2022-11-12 14:33:45.507936,133,5,23400666
2022-11-12 14:33:46.093492,129,4,23412414
2022-11-12 14:33:46.369809,130,2,23418027
2022-11-12 14:33:46.394747,129,3,23418508
2022-11-12 14:33:46.461581,129,1,23419892
2022-11-12 14:33:46.812715,134,5,23426938
2022-11-12 14:33:46.836656,135,5,23427417
2022-11-12 14:33:47.404255,130,4,23438692
2022-11-12 14:33:47.691546,131,2,23444463
2022-11-12 14:33:47.706508,130,3,23444783
2022-11-12 14:33:47.780831,130,1,23446207
2022-11-12 14:33:48.127499,136,5,23453211
2022-11-12 14:33:48.803340,131,4,23466575
2022-11-12 14:33:49.019805,131,3,23471064
2022-11-12 14:33:49.075668,132,2,23472184
2022-11-12 14:33:49.092626,131,1,23472569
2022-11-12 14:33:49.437774,137,5,23479482
2022-11-12 14:33:50.111634,132,4,23492853
2022-11-12 14:33:50.332088,132,3,23497342
2022-11-12 14:33:50.393935,133,2,23498624
2022-11-12 14:33:50.405906,132,1,23498878
2022-11-12 14:33:50.757040,138,5,23505756
2022-11-12 14:33:51.419404,133,4,23519132
2022-11-12 14:33:51.715674,134,2,23524898
2022-11-12 14:33:51.726648,133,1,23525195
2022-11-12 14:33:51.728644,133,3,23525220
2022-11-12 14:33:52.150599,139,5,23533683
2022-11-12 14:33:52.733162,134,4,23545411
2022-11-12 14:33:53.021451,135,2,23551173
2022-11-12 14:33:53.031425,134,1,23551429
2022-11-12 14:33:53.045391,134,3,23551654
2022-11-12 14:33:53.453383,140,5,23559916
2022-11-12 14:33:54.044923,135,4,23571688
2022-11-12 14:33:54.332215,136,2,23577445
2022-11-12 14:33:54.348175,135,1,23577691
2022-11-12 14:33:54.356155,135,3,23577926
2022-11-12 14:33:54.769137,141,5,23586196
2022-11-12 14:33:54.793078,142,5,23586645
2022-11-12 14:33:55.359679,136,4,23597960
2022-11-12 14:33:55.662931,137,2,23603719
2022-11-12 14:33:55.670910,136,1,23603967
2022-11-12 14:33:55.671908,136,3,23604199
2022-11-12 14:33:56.088879,143,5,23612511
2022-11-12 14:33:56.670444,137,4,23624235
2022-11-12 14:33:56.956737,138,2,23629995
2022-11-12 14:33:56.988658,137,3,23630637
2022-11-12 14:33:57.161232,137,1,23634093
2022-11-12 14:33:57.413608,144,5,23639099
2022-11-12 14:33:57.981206,138,4,23650509
2022-11-12 14:33:58.268497,139,2,23656272
2022-11-12 14:33:58.301417,138,3,23656915
2022-11-12 14:33:58.501922,138,1,23660889
2022-11-12 14:33:58.724372,145,5,23665387
2022-11-12 14:33:58.741330,146,5,23665791
2022-11-12 14:33:59.294965,139,4,23676779
2022-11-12 14:33:59.581258,140,2,23682552
2022-11-12 14:33:59.616171,139,3,23683193
2022-11-12 14:33:59.813683,139,1,23687167
2022-11-12 14:34:00.044114,147,5,23691663
2022-11-12 14:34:00.606726,140,4,23703056
2022-11-12 14:34:00.893019,141,2,23708830
2022-11-12 14:34:00.925938,140,3,23709471
2022-11-12 14:34:01.128440,140,1,23713477
2022-11-12 14:34:01.348894,148,5,23717934
2022-11-12 14:34:02.001285,141,4,23730941
2022-11-12 14:34:02.237700,141,3,23735748
2022-11-12 14:34:02.288575,142,2,23736711
2022-11-12 14:34:02.439204,141,1,23739716
2022-11-12 14:34:02.661654,149,5,23744202
2022-11-12 14:34:02.688588,150,5,23744722
2022-11-12 14:34:03.309056,142,4,23757217
2022-11-12 14:34:03.549462,142,3,23762028
2022-11-12 14:34:03.597344,143,2,23762991
2022-11-12 14:34:03.750965,142,1,23765989
2022-11-12 14:34:03.975410,151,5,23770473
2022-11-12 14:34:04.623812,143,4,23783499
2022-11-12 14:34:04.921078,144,2,23789428
2022-11-12 14:34:04.943022,143,3,23789909
2022-11-12 14:34:05.057739,143,1,23792266
2022-11-12 14:34:05.381939,152,5,23798669
2022-11-12 14:34:05.934577,144,4,23809779
2022-11-12 14:34:06.238823,145,2,23815867
2022-11-12 14:34:06.262764,144,3,23816349
2022-11-12 14:34:06.373491,144,1,23818538
2022-11-12 14:34:06.689711,153,5,23824943
2022-11-12 14:34:07.249329,145,4,23836058
2022-11-12 14:34:07.553578,146,2,23842149
2022-11-12 14:34:07.583504,145,3,23842628
2022-11-12 14:34:07.689245,145,1,23844817
2022-11-12 14:34:08.007460,154,5,23851221
2022-11-12 14:34:08.567076,146,4,23862497
2022-11-12 14:34:08.865343,147,2,23868425
2022-11-12 14:34:08.888285,146,3,23868905
2022-11-12 14:34:09.009984,146,1,23871085
2022-11-12 14:34:09.320218,155,5,23877496
2022-11-12 14:34:09.881831,147,4,23888777
2022-11-12 14:34:10.186081,148,2,23894859
2022-11-12 14:34:10.202042,147,3,23895180
2022-11-12 14:34:10.409530,147,1,23899324
2022-11-12 14:34:10.631979,156,5,23903772
2022-11-12 14:34:11.192597,148,4,23915053
2022-11-12 14:34:11.503827,149,2,23920973
2022-11-12 14:34:11.513803,148,3,23921454
2022-11-12 14:34:11.720293,148,1,23925558
2022-11-12 14:34:11.938754,157,5,23930055
2022-11-12 14:34:12.503360,149,4,23941327
2022-11-12 14:34:12.799629,150,2,23947247
2022-11-12 14:34:12.824568,149,3,23947727
2022-11-12 14:34:13.030060,149,1,23951828
2022-11-12 14:34:13.255503,158,5,23956328
2022-11-12 14:34:13.819112,150,4,23967604
2022-11-12 14:34:14.115382,151,2,23973522
2022-11-12 14:34:14.138326,150,3,23974004
2022-11-12 14:34:14.345814,150,1,23978110
2022-11-12 14:34:14.568263,159,5,23982603
2022-11-12 14:34:15.210679,151,4,23995476
2022-11-12 14:34:15.468043,151,3,24000442
2022-11-12 14:34:15.618672,152,2,24003651
2022-11-12 14:34:15.665556,151,1,24004381
2022-11-12 14:34:15.880025,160,5,24008885
2022-11-12 14:34:16.537406,152,4,24021910
2022-11-12 14:34:16.772822,152,3,24026721
2022-11-12 14:34:16.956369,153,2,24030405
2022-11-12 14:34:16.963352,152,1,24030656
2022-11-12 14:34:17.194781,161,5,24035154
2022-11-12 14:34:17.843196,153,4,24048186
2022-11-12 14:34:18.170389,153,3,24054600
2022-11-12 14:34:18.266151,154,2,24056683
2022-11-12 14:34:18.283108,153,1,24057094
2022-11-12 14:34:18.593847,162,5,24063189
2022-11-12 14:34:19.151985,154,4,24074466
2022-11-12 14:34:19.471702,154,3,24080878
2022-11-12 14:34:19.586419,155,2,24083124
2022-11-12 14:34:19.601382,154,1,24083367
2022-11-12 14:34:19.912612,163,5,24089620
2022-11-12 14:34:20.474228,155,4,24100904
2022-11-12 14:34:20.786456,155,3,24107160
2022-11-12 14:34:20.890199,156,2,24109240
2022-11-12 14:34:20.915643,155,1,24109800
2022-11-12 14:34:21.225903,164,5,24115893
2022-11-12 14:34:21.784522,156,4,24127184
2022-11-12 14:34:22.102251,156,3,24133435
2022-11-12 14:34:22.204998,157,2,24135521
2022-11-12 14:34:22.241906,156,1,24136285
2022-11-12 14:34:22.538677,165,5,24142204
2022-11-12 14:34:23.101823,157,4,24153466
2022-11-12 14:34:23.409065,157,3,24159717
2022-11-12 14:34:23.514804,158,2,24161798
2022-11-12 14:34:23.635505,157,1,24164159
2022-11-12 14:34:23.844987,166,5,24168481
2022-11-12 14:34:24.410591,158,4,24179746
2022-11-12 14:34:24.723820,158,3,24185996
2022-11-12 14:34:24.824569,159,2,24188075
2022-11-12 14:34:24.955248,158,1,24190593
2022-11-12 14:34:25.157747,167,5,24194762
2022-11-12 14:34:25.723351,159,4,24206025
2022-11-12 14:34:26.036577,159,3,24212274
2022-11-12 14:34:26.138326,160,2,24214352
2022-11-12 14:34:26.275986,159,1,24216861
2022-11-12 14:34:26.473499,168,5,24221038
2022-11-12 14:34:27.037110,160,4,24232305
2022-11-12 14:34:27.347342,160,3,24238549
2022-11-12 14:34:27.452084,161,2,24240630
2022-11-12 14:34:27.579770,160,1,24243142
2022-11-12 14:34:27.789253,169,5,24247317
2022-11-12 14:34:28.427677,161,4,24260185
2022-11-12 14:34:28.659104,161,3,24264827
2022-11-12 14:34:28.859609,162,2,24268827
2022-11-12 14:34:28.890532,161,1,24269419
2022-11-12 14:34:29.107997,170,5,24273744
2022-11-12 14:34:29.752407,162,4,24286621
2022-11-12 14:34:29.970866,162,3,24291100
2022-11-12 14:34:30.172370,163,2,24295107
2022-11-12 14:34:30.211274,162,1,24295692
2022-11-12 14:34:30.430732,171,5,24300017
2022-11-12 14:34:31.059180,163,4,24312896
2022-11-12 14:34:31.365425,163,3,24318979
2022-11-12 14:34:31.483134,164,2,24321387
2022-11-12 14:34:31.511065,163,1,24321974
2022-11-12 14:34:31.807333,172,5,24327900
2022-11-12 14:34:32.370942,164,4,24339168
2022-11-12 14:34:32.675190,164,3,24345260
2022-11-12 14:34:32.797889,165,2,24347663
2022-11-12 14:34:32.835796,164,1,24348406
2022-11-12 14:34:33.134058,173,5,24354171
2022-11-12 14:34:33.686695,165,4,24365441
2022-11-12 14:34:33.988948,165,3,24371536
2022-11-12 14:34:34.108652,166,2,24373938
2022-11-12 14:34:34.156534,165,1,24374677
2022-11-12 14:34:34.436844,174,5,24380441
2022-11-12 14:34:35.012421,166,4,24391718
2022-11-12 14:34:35.308690,166,3,24397973
2022-11-12 14:34:35.421412,167,2,24400216
2022-11-12 14:34:35.455328,166,1,24400954
2022-11-12 14:34:35.749604,175,5,24406751
2022-11-12 14:34:36.308223,167,4,24417997
2022-11-12 14:34:36.622447,167,3,24424248
2022-11-12 14:34:36.740156,168,2,24426655
2022-11-12 14:34:36.852881,167,1,24428823
2022-11-12 14:34:37.054381,176,5,24432984
2022-11-12 14:34:37.622978,168,4,24444273
2022-11-12 14:34:37.941192,168,3,24450689
2022-11-12 14:34:38.053914,169,2,24452930
2022-11-12 14:34:38.163643,168,1,24455140
2022-11-12 14:34:38.366143,177,5,24459265
2022-11-12 14:34:38.942720,169,4,24470713
2022-11-12 14:34:39.246968,169,3,24476804
2022-11-12 14:34:39.381636,170,2,24479369
2022-11-12 14:34:39.471415,169,1,24481370
2022-11-12 14:34:39.683890,178,5,24485574
2022-11-12 14:34:40.256478,170,4,24496991
2022-11-12 14:34:40.560727,170,3,24503082
2022-11-12 14:34:40.693398,171,2,24505806
2022-11-12 14:34:40.784177,170,1,24507650
2022-11-12 14:34:40.997648,179,5,24511816
2022-11-12 14:34:41.648043,171,4,24524873
2022-11-12 14:34:41.877475,171,3,24529521
2022-11-12 14:34:42.085961,172,2,24533682
2022-11-12 14:34:42.104914,171,1,24534117
2022-11-12 14:34:42.310407,180,5,24538128
2022-11-12 14:34:42.959806,172,4,24551150
2022-11-12 14:34:43.190235,172,3,24555797
2022-11-12 14:34:43.406700,173,2,24560116
2022-11-12 14:34:43.421664,172,1,24560392
2022-11-12 14:34:43.629151,181,5,24564561
2022-11-12 14:34:44.269571,173,4,24577430
2022-11-12 14:34:44.585791,173,3,24583672
2022-11-12 14:34:44.719460,174,2,24586392
2022-11-12 14:34:44.733426,173,1,24586667
2022-11-12 14:34:45.025705,182,5,24592445
2022-11-12 14:34:45.584325,174,4,24603707
2022-11-12 14:34:45.899549,174,3,24609947
2022-11-12 14:34:46.039205,175,2,24612670
2022-11-12 14:34:46.055164,174,1,24612938
2022-11-12 14:34:46.343452,183,5,24618879
2022-11-12 14:34:46.896088,175,4,24629981
2022-11-12 14:34:47.209316,175,3,24636221
2022-11-12 14:34:47.341987,176,2,24638948
2022-11-12 14:34:47.353958,175,1,24639214
2022-11-12 14:34:47.656213,184,5,24645156
2022-11-12 14:34:48.208847,176,4,24656257
2022-11-12 14:34:48.521077,176,3,24662498
2022-11-12 14:34:48.654747,177,2,24665227
2022-11-12 14:34:48.666718,176,1,24665489
2022-11-12 14:34:48.982938,185,5,24671433
2022-11-12 14:34:49.520611,177,4,24682531
2022-11-12 14:34:49.831842,177,3,24688779
2022-11-12 14:34:49.970502,178,2,24691506
2022-11-12 14:34:50.068259,177,1,24693530
2022-11-12 14:34:50.279735,186,5,24697708
2022-11-12 14:34:50.838357,178,4,24708805
2022-11-12 14:34:51.152581,178,3,24715218
2022-11-12 14:34:51.288247,179,2,24717941
2022-11-12 14:34:51.383012,178,1,24719813
2022-11-12 14:34:51.586509,187,5,24723984
2022-11-12 14:34:52.145132,179,4,24735080
2022-11-12 14:34:52.474318,179,3,24741654
2022-11-12 14:34:52.600010,180,2,24744220
2022-11-12 14:34:52.705747,179,1,24746084
2022-11-12 14:34:52.911239,188,5,24750286
2022-11-12 14:34:53.456893,180,4,24761361
2022-11-12 14:34:53.786080,180,3,24767934
2022-11-12 14:34:53.920748,181,2,24770500
2022-11-12 14:34:54.003545,180,1,24772362
2022-11-12 14:34:54.215021,189,5,24776521
2022-11-12 14:34:54.850455,181,4,24789243
2022-11-12 14:34:55.099838,181,3,24794213
2022-11-12 14:34:55.304333,182,2,24798378
2022-11-12 14:34:55.329273,181,1,24798801
2022-11-12 14:34:55.522794,190,5,24802796
2022-11-12 14:34:56.162216,182,4,24815521
2022-11-12 14:34:56.411599,182,3,24820490
2022-11-12 14:34:56.616094,183,2,24824658
2022-11-12 14:34:56.647018,182,1,24825233
2022-11-12 14:34:56.841538,191,5,24829071
2022-11-12 14:34:57.476970,183,4,24841801
2022-11-12 14:34:57.801169,183,3,24848370
2022-11-12 14:34:57.928855,184,2,24850934
2022-11-12 14:34:57.956786,183,1,24851510
2022-11-12 14:34:58.243079,192,5,24857150
2022-11-12 14:34:58.792721,184,4,24868239
2022-11-12 14:34:59.114929,184,3,24874649
2022-11-12 14:34:59.243611,185,2,24877208
2022-11-12 14:34:59.267550,184,1,24877777
2022-11-12 14:34:59.553843,193,5,24883382
2022-11-12 14:35:00.108475,185,4,24894515
2022-11-12 14:35:00.428685,185,3,24900925
2022-11-12 14:35:00.560358,186,2,24903643
2022-11-12 14:35:00.585297,185,1,24904054
2022-11-12 14:35:00.866604,194,5,24909661
2022-11-12 14:35:01.424226,186,4,24920796
2022-11-12 14:35:01.740447,186,3,24927200
2022-11-12 14:35:01.886087,187,2,24930081
2022-11-12 14:35:01.893071,186,1,24930322
2022-11-12 14:35:02.181359,195,5,24936098
2022-11-12 14:35:02.204302,196,5,24936441
2022-11-12 14:35:02.731002,187,4,24947074
2022-11-12 14:35:03.057195,187,3,24953474
2022-11-12 14:35:03.185878,188,2,24956194
2022-11-12 14:35:03.290620,187,1,24958242
2022-11-12 14:35:03.509081,197,5,24962410
2022-11-12 14:35:04.045756,188,4,24973346
2022-11-12 14:35:04.362973,188,3,24979749
2022-11-12 14:35:04.499636,189,2,24982474
2022-11-12 14:35:04.598392,188,1,24984477
2022-11-12 14:35:04.808871,198,5,24988691
2022-11-12 14:35:05.366496,189,4,24999784
2022-11-12 14:35:05.675733,189,3,25006026
2022-11-12 14:35:05.809401,190,2,25008754
2022-11-12 14:35:05.923122,189,1,25010955
2022-11-12 14:35:06.147568,199,5,25015530
2022-11-12 14:35:06.676265,190,4,25026062
2022-11-12 14:35:06.988493,190,3,25032304
2022-11-12 14:35:07.122161,191,2,25035030
2022-11-12 14:35:07.230894,190,1,25037230
2022-11-12 14:35:07.467309,200,5,25041846
2022-11-12 14:35:08.067827,191,4,25053930
2022-11-12 14:35:08.299255,191,3,25058583
2022-11-12 14:35:08.523703,192,2,25063070
2022-11-12 14:35:08.547644,191,1,25063464
2022-11-12 14:35:08.775082,201,5,25068152
2022-11-12 14:35:09.381584,192,4,25080213
2022-11-12 14:35:09.610020,192,3,25084863
2022-11-12 14:35:09.837458,193,2,25089351
2022-11-12 14:35:09.854416,192,1,25089785
2022-11-12 14:35:10.087842,202,5,25094425
2022-11-12 14:35:10.692349,193,4,25106491
2022-11-12 14:35:11.007574,193,3,25112746
2022-11-12 14:35:11.147225,194,2,25115630
2022-11-12 14:35:11.166179,193,1,25116063
2022-11-12 14:35:11.478408,203,5,25122310
2022-11-12 14:35:12.005110,194,4,25132772
2022-11-12 14:35:12.315342,194,3,25139027
2022-11-12 14:35:12.464975,195,2,25141911
2022-11-12 14:35:12.483926,194,1,25142335
2022-11-12 14:35:12.792166,204,5,25148579
2022-11-12 14:35:13.318866,195,4,25159053
2022-11-12 14:35:13.629101,195,3,25165305
2022-11-12 14:35:13.780726,196,2,25168351
2022-11-12 14:35:13.796687,195,1,25168622
2022-11-12 14:35:14.111909,205,5,25174850
2022-11-12 14:35:14.640604,196,4,25185495
2022-11-12 14:35:14.939863,196,3,25191585
2022-11-12 14:35:15.104460,197,2,25194791
2022-11-12 14:35:15.109447,196,1,25194899
2022-11-12 14:35:15.429657,206,5,25201126
2022-11-12 14:35:15.958351,197,4,25211935
2022-11-12 14:35:16.263596,197,3,25218026
2022-11-12 14:35:16.414226,198,2,25221067
2022-11-12 14:35:16.496023,197,1,25222768
2022-11-12 14:35:16.726454,207,5,25227401
2022-11-12 14:35:17.268117,198,4,25238215
2022-11-12 14:35:17.574363,198,3,25244304
2022-11-12 14:35:17.725987,199,2,25247344
2022-11-12 14:35:17.807785,198,1,25249043
2022-11-12 14:35:18.039213,208,5,25253685
2022-11-12 14:35:18.582872,199,4,25264495
2022-11-12 14:35:18.893105,199,3,25270739
2022-11-12 14:35:19.037751,200,2,25273618
2022-11-12 14:35:19.124534,199,1,25275315
2022-11-12 14:35:19.351972,209,5,25279955
2022-11-12 14:35:19.892638,200,4,25290773
2022-11-12 14:35:20.223821,200,3,25297173
2022-11-12 14:35:20.356493,201,2,25300054
2022-11-12 14:35:20.446271,200,1,25301589
2022-11-12 14:35:20.663734,210,5,25306231
2022-11-12 14:35:21.288196,201,4,25318647
2022-11-12 14:35:21.526605,201,3,25323446
2022-11-12 14:35:21.752050,201,1,25327869
2022-11-12 14:35:21.754045,202,2,25327933
2022-11-12 14:35:21.982482,211,5,25332545
2022-11-12 14:35:22.598958,202,4,25344919
2022-11-12 14:35:22.845350,202,3,25349878
2022-11-12 14:35:23.055831,203,2,25354047
2022-11-12 14:35:23.069797,202,1,25354178
2022-11-12 14:35:23.300227,212,5,25358981
2022-11-12 14:35:23.911717,203,4,25371187
2022-11-12 14:35:24.237912,203,3,25377758
2022-11-12 14:35:24.375574,204,2,25380482
2022-11-12 14:35:24.382555,203,1,25380650
2022-11-12 14:35:24.696779,213,5,25386855
2022-11-12 14:35:25.222483,204,4,25397459
2022-11-12 14:35:25.552668,204,3,25404035
2022-11-12 14:35:25.688332,205,2,25406758
2022-11-12 14:35:25.695314,204,1,25406881
2022-11-12 14:35:26.024505,214,5,25413085
2022-11-12 14:35:26.538235,205,4,25423735
2022-11-12 14:35:26.862434,205,3,25430309
2022-11-12 14:35:27.000094,205,1,25433119
2022-11-12 14:35:27.001092,206,2,25433036
2022-11-12 14:35:27.312324,215,5,25439365
2022-11-12 14:35:27.848002,206,4,25450016
2022-11-12 14:35:28.175197,206,3,25456589
2022-11-12 14:35:28.312371,207,2,25459315
2022-11-12 14:35:28.322346,206,1,25459435
2022-11-12 14:35:28.634119,216,5,25465678
2022-11-12 14:35:29.157825,207,4,25476295
2022-11-12 14:35:29.487013,207,3,25482869
2022-11-12 14:35:29.623676,208,2,25485591
2022-11-12 14:35:29.709463,207,1,25487310
2022-11-12 14:35:29.938408,217,5,25491957
2022-11-12 14:35:30.473627,208,4,25502575
2022-11-12 14:35:30.815783,208,3,25509467
2022-11-12 14:35:30.934993,209,2,25511871
2022-11-12 14:35:31.031271,208,1,25513752
2022-11-12 14:35:31.257225,218,5,25518231
2022-11-12 14:35:31.786918,209,4,25528855
2022-11-12 14:35:32.142550,209,3,25535907
2022-11-12 14:35:32.248290,210,2,25538151
2022-11-12 14:35:32.346050,209,1,25540026
2022-11-12 14:35:32.564017,219,5,25544501
2022-11-12 14:35:33.113674,210,4,25555134
2022-11-12 14:35:33.450841,210,3,25562186
2022-11-12 14:35:33.561568,211,2,25564427
2022-11-12 14:35:33.651346,210,1,25566299
2022-11-12 14:35:33.882774,220,5,25570782
2022-11-12 14:35:34.497258,211,4,25583176
2022-11-12 14:35:34.769585,211,3,25588622
2022-11-12 14:35:34.952134,212,2,25592300
2022-11-12 14:35:34.968095,211,1,25592568
2022-11-12 14:35:35.192541,221,5,25597060
2022-11-12 14:35:35.809021,212,4,25609294
2022-11-12 14:35:36.097309,212,3,25615216
2022-11-12 14:35:36.265893,213,2,25618577
2022-11-12 14:35:36.280857,212,1,25618844
2022-11-12 14:35:36.514279,222,5,25623336
2022-11-12 14:35:37.114797,213,4,25635569
2022-11-12 14:35:37.488873,213,3,25643088
2022-11-12 14:35:37.577655,214,2,25644851
2022-11-12 14:35:37.588627,213,1,25645121
2022-11-12 14:35:37.890880,223,5,25651206
2022-11-12 14:35:38.425561,214,4,25661843
2022-11-12 14:35:38.801634,214,3,25669365
2022-11-12 14:35:38.889416,215,2,25671129
2022-11-12 14:35:38.899391,214,1,25671387
2022-11-12 14:35:39.204637,224,5,25677474
2022-11-12 14:35:39.745303,215,4,25688277
2022-11-12 14:35:40.113395,215,3,25695643
2022-11-12 14:35:40.202176,216,2,25697407
2022-11-12 14:35:40.217139,215,1,25697670
2022-11-12 14:35:40.522384,225,5,25703914
2022-11-12 14:35:41.058062,216,4,25714551
2022-11-12 14:35:41.425156,216,3,25721921
2022-11-12 14:35:41.515932,217,2,25723686
2022-11-12 14:35:41.522915,216,1,25723943
2022-11-12 14:35:41.846119,226,5,25730188
2022-11-12 14:35:42.378804,217,4,25740983
2022-11-12 14:35:42.738913,217,3,25748198
2022-11-12 14:35:42.844654,218,2,25750280
2022-11-12 14:35:42.923459,217,1,25751822
2022-11-12 14:35:43.155886,227,5,25756501
2022-11-12 14:35:43.700541,218,4,25767420
2022-11-12 14:35:44.049678,218,3,25774472
2022-11-12 14:35:44.148436,219,2,25776398
2022-11-12 14:35:44.236218,218,1,25778142
2022-11-12 14:35:44.468645,228,5,25782779
2022-11-12 14:35:45.011304,219,4,25793698
2022-11-12 14:35:45.372414,219,3,25800913
2022-11-12 14:35:45.467181,220,2,25802678
2022-11-12 14:35:45.548979,219,1,25804413
2022-11-12 14:35:45.774422,229,5,25809015
2022-11-12 14:35:46.330049,220,4,25820139
2022-11-12 14:35:46.683179,220,3,25827193
2022-11-12 14:35:46.770961,221,2,25828953
2022-11-12 14:35:46.853757,220,1,25830654
2022-11-12 14:35:47.101146,230,5,25835616
2022-11-12 14:35:47.730592,221,4,25848180
2022-11-12 14:35:48.010901,221,3,25853628
2022-11-12 14:35:48.165521,222,2,25856835
2022-11-12 14:35:48.181483,221,1,25857082
2022-11-12 14:35:48.419890,231,5,25862047
2022-11-12 14:35:49.033376,222,4,25874299
2022-11-12 14:35:49.315680,222,3,25879910
2022-11-12 14:35:49.485261,223,2,25883272
2022-11-12 14:35:49.492244,222,1,25883403
2022-11-12 14:35:49.739634,232,5,25888322
2022-11-12 14:35:50.355115,223,4,25900579
2022-11-12 14:35:50.709241,223,3,25907789
2022-11-12 14:35:50.798022,223,1,25909628
2022-11-12 14:35:50.801014,224,2,25909546
2022-11-12 14:35:51.126210,233,5,25916206
2022-11-12 14:35:51.660892,224,4,25926857
2022-11-12 14:35:52.026987,224,3,25934225
2022-11-12 14:35:52.108785,224,1,25935896
2022-11-12 14:35:52.109782,225,2,25935822
2022-11-12 14:35:52.446951,234,5,25942521
2022-11-12 14:35:52.972653,225,4,25953137
2022-11-12 14:35:53.340744,225,3,25960501
2022-11-12 14:35:53.419549,226,2,25962101
2022-11-12 14:35:53.422541,225,1,25962214
2022-11-12 14:35:53.755721,235,5,25968795
2022-11-12 14:35:54.300375,226,4,25979738
2022-11-12 14:35:54.652506,226,3,25986777
2022-11-12 14:35:54.732308,227,2,25988377
2022-11-12 14:35:54.734304,226,1,25988486
2022-11-12 14:35:55.066484,236,5,25995030
2022-11-12 14:35:55.623110,227,4,26006172
2022-11-12 14:35:55.957286,227,3,26012893
2022-11-12 14:35:56.046066,228,2,26014658
2022-11-12 14:35:56.126866,227,1,26016367
2022-11-12 14:35:56.381240,237,5,26021347
2022-11-12 14:35:56.931881,228,4,26032451
2022-11-12 14:35:57.281019,228,3,26039335
2022-11-12 14:35:57.363813,229,2,26040937
2022-11-12 14:35:57.446610,228,1,26042645
2022-11-12 14:35:57.702977,238,5,26047785
2022-11-12 14:35:58.252619,229,4,26058883
2022-11-12 14:35:58.588789,229,3,26065613
2022-11-12 14:35:58.670589,230,2,26067218
2022-11-12 14:35:58.752385,229,1,26068919
2022-11-12 14:35:59.013743,239,5,26074054
2022-11-12 14:35:59.581340,230,4,26085476
2022-11-12 14:35:59.901550,230,3,26091891
2022-11-12 14:35:59.983348,231,2,26093492
2022-11-12 14:36:00.072128,230,1,26095356
2022-11-12 14:36:00.321514,240,5,26100326
2022-11-12 14:36:00.974901,231,4,26113359
2022-11-12 14:36:01.223286,231,3,26118167
2022-11-12 14:36:01.375911,232,2,26121375
